Metric,Value
config_name,mal_remove_10pct
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,330.9775149822235
avg_cav_amota,0.990208939315149
avg_cis_amota,0.9903460389454358
avg_global_amota,0.48993586907814973
cav_total_mse_violations_gt,63846
cav_total_mse_violations_sensor,63850
cav_total_ttc_violations_gt,16994
cav_total_ttc_violations_sensor,14493
cav_true_positives_mse,63814
cav_false_positives_mse,36
cav_false_negatives_mse,32
cav_true_positives_ttc,12529
cav_false_positives_ttc,1964
cav_false_negatives_ttc,4465
cav_amota,22766.883932733905
cis_total_mse_violations_gt,24636
cis_total_mse_violations_sensor,24640
cis_total_ttc_violations_gt,1769
cis_total_ttc_violations_sensor,1775
cis_true_positives_mse,24625
cis_false_positives_mse,15
cis_false_negatives_mse,11
cis_true_positives_ttc,1735
cis_false_positives_ttc,40
cis_false_negatives_ttc,34
cis_amota,4931.92327394827
global_total_mse_violations_gt,550511
global_total_mse_violations_sensor,666876
global_total_ttc_violations_gt,194370
global_total_ttc_violations_sensor,245541
global_true_positives_mse,535856
global_false_positives_mse,131020
global_false_negatives_mse,14655
global_true_positives_ttc,177797
global_false_positives_ttc,67744
global_false_negatives_ttc,16573
global_amota,2386.4776182796672
