Metric,Value
config_name,localization_70pct
run_id,4
total_steps,2500
recorded_steps,2000
wall_time_seconds,73.28332257270813
avg_cav_amota,0.9883734391404667
avg_cis_amota,0.9877670023366224
avg_global_amota,0.6005762380341085
cav_total_mse_violations_gt,14100
cav_total_mse_violations_sensor,14099
cav_total_ttc_violations_gt,3252
cav_total_ttc_violations_sensor,3180
cav_true_positives_mse,14088
cav_false_positives_mse,11
cav_false_negatives_mse,12
cav_true_positives_ttc,2798
cav_false_positives_ttc,382
cav_false_negatives_ttc,454
cav_amota,5863.031240981249
cav_total_mse_violations_gt_av,1373
cav_total_mse_violations_gt_non_av,12727
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,14099
cav_total_ttc_violations_gt_av,274
cav_total_ttc_violations_gt_non_av,2978
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3180
cis_total_mse_violations_gt,7572
cis_total_mse_violations_sensor,7571
cis_total_ttc_violations_gt,590
cis_total_ttc_violations_sensor,597
cis_true_positives_mse,7571
cis_false_positives_mse,0
cis_false_negatives_mse,1
cis_true_positives_ttc,585
cis_false_positives_ttc,12
cis_false_negatives_ttc,5
cis_amota,1950.8398296148293
cis_total_mse_violations_gt_av,1378
cis_total_mse_violations_gt_non_av,6194
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7571
cis_total_ttc_violations_gt_av,104
cis_total_ttc_violations_gt_non_av,486
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,597
global_total_mse_violations_gt,138545
global_total_mse_violations_sensor,171352
global_total_ttc_violations_gt,51959
global_total_ttc_violations_sensor,67508
global_true_positives_mse,134568
global_false_positives_mse,36784
global_false_negatives_mse,3977
global_true_positives_ttc,47761
global_false_positives_ttc,19747
global_false_negatives_ttc,4198
global_amota,1175.3276978327503
global_total_mse_violations_gt_av,16889
global_total_mse_violations_gt_non_av,121656
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,171352
global_total_ttc_violations_gt_av,6273
global_total_ttc_violations_gt_non_av,45686
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,67508
