Metric,Value
config_name,extrinsics_3pct
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,259.807856798172
avg_cav_amota,0.9900714366980745
avg_cis_amota,0.9907863777049819
avg_global_amota,0.45409699762896166
cav_total_mse_violations_gt,42108
cav_total_mse_violations_sensor,42104
cav_total_ttc_violations_gt,14146
cav_total_ttc_violations_sensor,12432
cav_true_positives_mse,42089
cav_false_positives_mse,15
cav_false_negatives_mse,19
cav_true_positives_ttc,11062
cav_false_positives_ttc,1370
cav_false_negatives_ttc,3084
cav_amota,14861.962336274797
cis_total_mse_violations_gt,24887
cis_total_mse_violations_sensor,24882
cis_total_ttc_violations_gt,1855
cis_total_ttc_violations_sensor,1861
cis_true_positives_mse,24862
cis_false_positives_mse,20
cis_false_negatives_mse,25
cis_true_positives_ttc,1821
cis_false_positives_ttc,40
cis_false_negatives_ttc,34
cis_amota,4942.04245199245
global_total_mse_violations_gt,420746
global_total_mse_violations_sensor,506395
global_total_ttc_violations_gt,159604
global_total_ttc_violations_sensor,192558
global_true_positives_mse,406614
global_false_positives_mse,99781
global_false_negatives_mse,14132
global_true_positives_ttc,143464
global_false_positives_ttc,49094
global_false_negatives_ttc,16140
global_amota,2170.129551668808
