Metric,Value
config_name,extrinsics_2deg
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,41.922070264816284
avg_cav_amota,0.9934872956802779
avg_cis_amota,0.9909333651899179
avg_global_amota,0.5310829289264188
cav_total_mse_violations_gt,6709
cav_total_mse_violations_sensor,6708
cav_total_ttc_violations_gt,2149
cav_total_ttc_violations_sensor,2087
cav_true_positives_mse,6704
cav_false_positives_mse,4
cav_false_negatives_mse,5
cav_true_positives_ttc,1919
cav_false_positives_ttc,168
cav_false_negatives_ttc,230
cav_amota,3057.9538961038957
cav_total_mse_violations_gt_av,180
cav_total_mse_violations_gt_non_av,6529
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,6708
cav_total_ttc_violations_gt_av,151
cav_total_ttc_violations_gt_non_av,1998
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2087
cis_total_mse_violations_gt,7410
cis_total_mse_violations_sensor,7411
cis_total_ttc_violations_gt,526
cis_total_ttc_violations_sensor,532
cis_true_positives_mse,7406
cis_false_positives_mse,5
cis_false_negatives_mse,4
cis_true_positives_ttc,517
cis_false_positives_ttc,15
cis_false_negatives_ttc,9
cis_amota,1966.0117965367972
cis_total_mse_violations_gt_av,668
cis_total_mse_violations_gt_non_av,6742
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7411
cis_total_ttc_violations_gt_av,62
cis_total_ttc_violations_gt_non_av,464
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,532
global_total_mse_violations_gt,54289
global_total_mse_violations_sensor,69202
global_total_ttc_violations_gt,31747
global_total_ttc_violations_sensor,39116
global_true_positives_mse,51909
global_false_positives_mse,17293
global_false_negatives_mse,2380
global_true_positives_ttc,28814
global_false_positives_ttc,10302
global_false_negatives_ttc,2933
global_amota,1029.2387162593998
global_total_mse_violations_gt_av,3348
global_total_mse_violations_gt_non_av,50941
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,69202
global_total_ttc_violations_gt_av,2604
global_total_ttc_violations_gt_non_av,29143
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,39116
