Metric,Value
config_name,mal_add_30pct
run_id,7
total_steps,2500
recorded_steps,2000
wall_time_seconds,44.428221464157104
avg_cav_amota,0.9949937968535527
avg_cis_amota,0.9914224607965105
avg_global_amota,0.44531088878508246
cav_total_mse_violations_gt,8236
cav_total_mse_violations_sensor,8234
cav_total_ttc_violations_gt,3029
cav_total_ttc_violations_sensor,2696
cav_true_positives_mse,8232
cav_false_positives_mse,2
cav_false_negatives_mse,4
cav_true_positives_ttc,2478
cav_false_positives_ttc,218
cav_false_negatives_ttc,551
cav_amota,4079.4745670995662
cav_total_mse_violations_gt_av,599
cav_total_mse_violations_gt_non_av,7637
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,8234
cav_total_ttc_violations_gt_av,252
cav_total_ttc_violations_gt_non_av,2777
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2696
cis_total_mse_violations_gt,7516
cis_total_mse_violations_sensor,7517
cis_total_ttc_violations_gt,586
cis_total_ttc_violations_sensor,595
cis_true_positives_mse,7514
cis_false_positives_mse,3
cis_false_negatives_mse,2
cis_true_positives_ttc,578
cis_false_positives_ttc,17
cis_false_negatives_ttc,8
cis_amota,1956.0765151515152
cis_total_mse_violations_gt_av,509
cis_total_mse_violations_gt_non_av,7007
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7517
cis_total_ttc_violations_gt_av,102
cis_total_ttc_violations_gt_non_av,484
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,595
global_total_mse_violations_gt,63249
global_total_mse_violations_sensor,78293
global_total_ttc_violations_gt,30955
global_total_ttc_violations_sensor,37756
global_true_positives_mse,59274
global_false_positives_mse,19019
global_false_negatives_mse,3975
global_true_positives_ttc,26746
global_false_positives_ttc,11010
global_false_negatives_ttc,4209
global_amota,835.8485382495998
global_total_mse_violations_gt_av,3482
global_total_mse_violations_gt_non_av,59767
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,78293
global_total_ttc_violations_gt_av,1768
global_total_ttc_violations_gt_non_av,29187
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,37756
