Metric,Value
config_name,extrinsics_5deg_trust
run_id,1
total_steps,3500
recorded_steps,2500
wall_time_seconds,130.4659607410431
avg_cav_amota,0.9805093513754936
avg_cis_amota,0.9898848120351759
avg_global_amota,0.5099653179490841
cav_total_mse_violations_gt,20563
cav_total_mse_violations_sensor,20556
cav_total_ttc_violations_gt,6735
cav_total_ttc_violations_sensor,5918
cav_true_positives_mse,20552
cav_false_positives_mse,4
cav_false_negatives_mse,11
cav_true_positives_ttc,5284
cav_false_positives_ttc,634
cav_false_negatives_ttc,1451
cav_amota,9214.826884226888
cav_total_mse_violations_gt_av,1726
cav_total_mse_violations_gt_non_av,18837
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,20556
cav_total_ttc_violations_gt_av,551
cav_total_ttc_violations_gt_non_av,6184
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,5918
cis_total_mse_violations_gt,8654
cis_total_mse_violations_sensor,8653
cis_total_ttc_violations_gt,721
cis_total_ttc_violations_sensor,727
cis_true_positives_mse,8651
cis_false_positives_mse,2
cis_false_negatives_mse,3
cis_true_positives_ttc,711
cis_false_positives_ttc,16
cis_false_negatives_ttc,10
cis_amota,2448.975024975025
cis_total_mse_violations_gt_av,1335
cis_total_mse_violations_gt_non_av,7319
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,8653
cis_total_ttc_violations_gt_av,103
cis_total_ttc_violations_gt_non_av,618
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,727
global_total_mse_violations_gt,201735
global_total_mse_violations_sensor,251701
global_total_ttc_violations_gt,80800
global_total_ttc_violations_sensor,100881
global_true_positives_mse,194613
global_false_positives_mse,57088
global_false_negatives_mse,7122
global_true_positives_ttc,72817
global_false_positives_ttc,28064
global_false_negatives_ttc,7983
global_amota,1245.8452717496123
global_total_mse_violations_gt_av,23031
global_total_mse_violations_gt_non_av,178704
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,251701
global_total_ttc_violations_gt_av,10268
global_total_ttc_violations_gt_non_av,70532
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,100881
