Metric,Value
config_name,high_miss_50pct_trust
run_id,3
total_steps,7000
recorded_steps,5000
wall_time_seconds,371.5288608074188
avg_cav_amota,0.9946120255529136
avg_cis_amota,0.9890397652724771
avg_global_amota,0.437990354458092
cav_total_mse_violations_gt,50609
cav_total_mse_violations_sensor,50602
cav_total_ttc_violations_gt,17699
cav_total_ttc_violations_sensor,14604
cav_true_positives_mse,50583
cav_false_positives_mse,19
cav_false_negatives_mse,26
cav_true_positives_ttc,12460
cav_false_positives_ttc,2144
cav_false_negatives_ttc,5239
cav_amota,20914.70167332667
cav_total_mse_violations_gt_av,2319
cav_total_mse_violations_gt_non_av,48290
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,50602
cav_total_ttc_violations_gt_av,802
cav_total_ttc_violations_gt_non_av,16897
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,14604
cis_total_mse_violations_gt,24877
cis_total_mse_violations_sensor,24873
cis_total_ttc_violations_gt,1808
cis_total_ttc_violations_sensor,1815
cis_true_positives_mse,24864
cis_false_positives_mse,9
cis_false_negatives_mse,13
cis_true_positives_ttc,1769
cis_false_positives_ttc,46
cis_false_negatives_ttc,39
cis_amota,4934.319388944388
cis_total_mse_violations_gt_av,2038
cis_total_mse_violations_gt_non_av,22839
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24873
cis_total_ttc_violations_gt_av,88
cis_total_ttc_violations_gt_non_av,1720
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1815
global_total_mse_violations_gt,493634
global_total_mse_violations_sensor,596508
global_total_ttc_violations_gt,185312
global_total_ttc_violations_sensor,228537
global_true_positives_mse,477396
global_false_positives_mse,119112
global_false_negatives_mse,16238
global_true_positives_ttc,167193
global_false_positives_ttc,61344
global_false_negatives_ttc,18119
global_amota,2154.0365632248963
global_total_mse_violations_gt_av,27099
global_total_mse_violations_gt_non_av,466535
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,596508
global_total_ttc_violations_gt_av,9259
global_total_ttc_violations_gt_non_av,176053
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,228537
