Metric,Value
config_name,mal_convoy_60pct_notrust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,398.23061323165894
avg_cav_amota,0.9930836898460308
avg_cis_amota,0.9910708672222811
avg_global_amota,0.4792069873818141
cav_total_mse_violations_gt,59953
cav_total_mse_violations_sensor,59946
cav_total_ttc_violations_gt,17954
cav_total_ttc_violations_sensor,15444
cav_true_positives_mse,59921
cav_false_positives_mse,25
cav_false_negatives_mse,32
cav_true_positives_ttc,13404
cav_false_positives_ttc,2040
cav_false_negatives_ttc,4550
cav_amota,21486.358713508722
cav_total_mse_violations_gt_av,7611
cav_total_mse_violations_gt_non_av,52342
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,59946
cav_total_ttc_violations_gt_av,2611
cav_total_ttc_violations_gt_non_av,15343
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,15444
cis_total_mse_violations_gt,25179
cis_total_mse_violations_sensor,25165
cis_total_ttc_violations_gt,1814
cis_total_ttc_violations_sensor,1808
cis_true_positives_mse,25159
cis_false_positives_mse,6
cis_false_negatives_mse,20
cis_true_positives_ttc,1779
cis_false_positives_ttc,29
cis_false_negatives_ttc,35
cis_amota,4938.5061313686265
cis_total_mse_violations_gt_av,2608
cis_total_mse_violations_gt_non_av,22571
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25165
cis_total_ttc_violations_gt_av,142
cis_total_ttc_violations_gt_non_av,1672
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1808
global_total_mse_violations_gt,602530
global_total_mse_violations_sensor,739428
global_total_ttc_violations_gt,217671
global_total_ttc_violations_sensor,274631
global_true_positives_mse,589554
global_false_positives_mse,149874
global_false_negatives_mse,12976
global_true_positives_ttc,199957
global_false_positives_ttc,74674
global_false_negatives_ttc,17714
global_amota,2373.5122085021253
global_total_mse_violations_gt_av,70379
global_total_mse_violations_gt_non_av,532151
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,739428
global_total_ttc_violations_gt_av,23979
global_total_ttc_violations_gt_non_av,193692
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,274631
