Metric,Value
config_name,mal_remove_2pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.6232492923736572
avg_cav_amota,0.9968383017163506
avg_cis_amota,0.9915977961432507
avg_global_amota,0.5859326840959499
cav_total_mse_violations_gt,522
cav_total_mse_violations_sensor,523
cav_total_ttc_violations_gt,164
cav_total_ttc_violations_sensor,118
cav_true_positives_mse,522
cav_false_positives_mse,1
cav_false_negatives_mse,0
cav_true_positives_ttc,114
cav_false_positives_ttc,4
cav_false_negatives_ttc,50
cav_amota,367.83333333333337
cav_total_mse_violations_gt_av,94
cav_total_mse_violations_gt_non_av,428
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,523
cav_total_ttc_violations_gt_av,57
cav_total_ttc_violations_gt_non_av,107
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,118
cis_total_mse_violations_gt,462
cis_total_mse_violations_sensor,462
cis_total_ttc_violations_gt,72
cis_total_ttc_violations_sensor,73
cis_true_positives_mse,462
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,72
cis_false_positives_ttc,1
cis_false_negatives_ttc,0
cis_amota,239.96666666666667
cis_total_mse_violations_gt_av,174
cis_total_mse_violations_gt_non_av,288
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,462
cis_total_ttc_violations_gt_av,14
cis_total_ttc_violations_gt_non_av,58
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,73
global_total_mse_violations_gt,1189
global_total_mse_violations_sensor,1564
global_total_ttc_violations_gt,605
global_total_ttc_violations_sensor,695
global_true_positives_mse,1055
global_false_positives_mse,509
global_false_negatives_mse,134
global_true_positives_ttc,441
global_false_positives_ttc,254
global_false_negatives_ttc,164
global_amota,143.5535076035077
global_total_mse_violations_gt_av,229
global_total_mse_violations_gt_non_av,960
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1564
global_total_ttc_violations_gt_av,162
global_total_ttc_violations_gt_non_av,443
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,695
