Metric,Value
config_name,mal_add_60pct
run_id,9
total_steps,2500
recorded_steps,2000
wall_time_seconds,55.436885833740234
avg_cav_amota,0.9877630487636461
avg_cis_amota,0.9895156528927352
avg_global_amota,0.5740399941484867
cav_total_mse_violations_gt,11543
cav_total_mse_violations_sensor,11532
cav_total_ttc_violations_gt,2202
cav_total_ttc_violations_sensor,2237
cav_true_positives_mse,11528
cav_false_positives_mse,4
cav_false_negatives_mse,15
cav_true_positives_ttc,2023
cav_false_positives_ttc,214
cav_false_negatives_ttc,179
cav_amota,3302.091872016869
cav_total_mse_violations_gt_av,1970
cav_total_mse_violations_gt_non_av,9573
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,11532
cav_total_ttc_violations_gt_av,227
cav_total_ttc_violations_gt_non_av,1975
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2237
cis_total_mse_violations_gt,7580
cis_total_mse_violations_sensor,7580
cis_total_ttc_violations_gt,578
cis_total_ttc_violations_sensor,581
cis_true_positives_mse,7575
cis_false_positives_mse,5
cis_false_negatives_mse,5
cis_true_positives_ttc,567
cis_false_positives_ttc,14
cis_false_negatives_ttc,11
cis_amota,1960.2305083805086
cis_total_mse_violations_gt_av,1034
cis_total_mse_violations_gt_non_av,6546
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7580
cis_total_ttc_violations_gt_av,28
cis_total_ttc_violations_gt_non_av,550
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,581
global_total_mse_violations_gt,73848
global_total_mse_violations_sensor,92089
global_total_ttc_violations_gt,27582
global_total_ttc_violations_sensor,34694
global_true_positives_mse,71797
global_false_positives_mse,20292
global_false_negatives_mse,2051
global_true_positives_ttc,25009
global_false_positives_ttc,9685
global_false_negatives_ttc,2573
global_amota,1073.4547890576703
global_total_mse_violations_gt_av,11313
global_total_mse_violations_gt_non_av,62535
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,92089
global_total_ttc_violations_gt_av,3666
global_total_ttc_violations_gt_non_av,23916
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,34694
