Metric,Value
config_name,mal_convoy_70pct
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,33.81312561035156
avg_cav_amota,0.9921035373141356
avg_cis_amota,0.9914441308438267
avg_global_amota,0.49026675593212976
cav_total_mse_violations_gt,3567
cav_total_mse_violations_sensor,3569
cav_total_ttc_violations_gt,1272
cav_total_ttc_violations_sensor,1100
cav_true_positives_mse,3566
cav_false_positives_mse,3
cav_false_negatives_mse,1
cav_true_positives_ttc,1039
cav_false_positives_ttc,61
cav_false_negatives_ttc,233
cav_amota,1460.3764069264075
cav_total_mse_violations_gt_av,113
cav_total_mse_violations_gt_non_av,3454
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,3569
cav_total_ttc_violations_gt_av,60
cav_total_ttc_violations_gt_non_av,1212
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1100
cis_total_mse_violations_gt,7386
cis_total_mse_violations_sensor,7386
cis_total_ttc_violations_gt,565
cis_total_ttc_violations_sensor,570
cis_true_positives_mse,7383
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,551
cis_false_positives_ttc,19
cis_false_negatives_ttc,14
cis_amota,1957.1107142857138
cis_total_mse_violations_gt_av,272
cis_total_mse_violations_gt_non_av,7114
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7386
cis_total_ttc_violations_gt_av,21
cis_total_ttc_violations_gt_non_av,544
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,570
global_total_mse_violations_gt,35907
global_total_mse_violations_sensor,46066
global_total_ttc_violations_gt,13252
global_total_ttc_violations_sensor,17030
global_true_positives_mse,34302
global_false_positives_mse,11764
global_false_negatives_mse,1605
global_true_positives_ttc,11592
global_false_positives_ttc,5438
global_false_negatives_ttc,1660
global_amota,865.320824220209
global_total_mse_violations_gt_av,1573
global_total_mse_violations_gt_non_av,34334
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,46066
global_total_ttc_violations_gt_av,724
global_total_ttc_violations_gt_non_av,12528
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,17030
