Metric,Value
config_name,localization_80pct
run_id,7
total_steps,2500
recorded_steps,2000
wall_time_seconds,40.51004695892334
avg_cav_amota,0.9886465362996717
avg_cis_amota,0.9906039235026579
avg_global_amota,0.6018578294732466
cav_total_mse_violations_gt,7518
cav_total_mse_violations_sensor,7518
cav_total_ttc_violations_gt,1718
cav_total_ttc_violations_sensor,1666
cav_true_positives_mse,7514
cav_false_positives_mse,4
cav_false_negatives_mse,4
cav_true_positives_ttc,1623
cav_false_positives_ttc,43
cav_false_negatives_ttc,95
cav_amota,2727.6757936507943
cav_total_mse_violations_gt_av,313
cav_total_mse_violations_gt_non_av,7205
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,7518
cav_total_ttc_violations_gt_av,47
cav_total_ttc_violations_gt_non_av,1671
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1666
cis_total_mse_violations_gt,7428
cis_total_mse_violations_sensor,7428
cis_total_ttc_violations_gt,598
cis_total_ttc_violations_sensor,596
cis_true_positives_mse,7425
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,587
cis_false_positives_ttc,9
cis_false_negatives_ttc,11
cis_amota,1956.4427489177494
cis_total_mse_violations_gt_av,847
cis_total_mse_violations_gt_non_av,6581
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7428
cis_total_ttc_violations_gt_av,60
cis_total_ttc_violations_gt_non_av,538
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,596
global_total_mse_violations_gt,49677
global_total_mse_violations_sensor,64960
global_total_ttc_violations_gt,17994
global_total_ttc_violations_sensor,23227
global_true_positives_mse,48037
global_false_positives_mse,16923
global_false_negatives_mse,1640
global_true_positives_ttc,15901
global_false_positives_ttc,7326
global_false_negatives_ttc,2093
global_amota,1160.3818952244194
global_total_mse_violations_gt_av,3898
global_total_mse_violations_gt_non_av,45779
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,64960
global_total_ttc_violations_gt_av,1695
global_total_ttc_violations_gt_non_av,16299
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,23227
