Metric,Value
config_name,baseline
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,426.13371181488037
avg_cav_amota,0.9945956952554249
avg_cis_amota,0.9910938396807307
avg_global_amota,0.4576889880326442
cav_total_mse_violations_gt,64718
cav_total_mse_violations_sensor,64724
cav_total_ttc_violations_gt,17952
cav_total_ttc_violations_sensor,17943
cav_true_positives_mse,64697
cav_false_positives_mse,27
cav_false_negatives_mse,21
cav_true_positives_ttc,15240
cav_false_positives_ttc,2703
cav_false_negatives_ttc,2712
cav_amota,26740.699862637353
cav_total_mse_violations_gt_av,7349
cav_total_mse_violations_gt_non_av,57369
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,64724
cav_total_ttc_violations_gt_av,1049
cav_total_ttc_violations_gt_non_av,16903
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17943
cis_total_mse_violations_gt,25054
cis_total_mse_violations_sensor,25052
cis_total_ttc_violations_gt,1778
cis_total_ttc_violations_sensor,1794
cis_true_positives_mse,25039
cis_false_positives_mse,13
cis_false_negatives_mse,15
cis_true_positives_ttc,1752
cis_false_positives_ttc,42
cis_false_negatives_ttc,26
cis_amota,4944.567166167166
cis_total_mse_violations_gt_av,2878
cis_total_mse_violations_gt_non_av,22176
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25052
cis_total_ttc_violations_gt_av,155
cis_total_ttc_violations_gt_non_av,1623
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1794
global_total_mse_violations_gt,750757
global_total_mse_violations_sensor,913831
global_total_ttc_violations_gt,271246
global_total_ttc_violations_sensor,342686
global_true_positives_mse,733745
global_false_positives_mse,180086
global_false_negatives_mse,17012
global_true_positives_ttc,251317
global_false_positives_ttc,91369
global_false_negatives_ttc,19929
global_amota,2261.441289869295
global_total_mse_violations_gt_av,82538
global_total_mse_violations_gt_non_av,668219
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,913831
global_total_ttc_violations_gt_av,25601
global_total_ttc_violations_gt_non_av,245645
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,342686
