Metric,Value
config_name,baseline
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,544.2329850196838
avg_cav_amota,0.9945082182257179
avg_cis_amota,0.9900627050446542
avg_global_amota,0.440727188770815
cav_total_mse_violations_gt,81191
cav_total_mse_violations_sensor,81193
cav_total_ttc_violations_gt,24709
cav_total_ttc_violations_sensor,22187
cav_true_positives_mse,81161
cav_false_positives_mse,32
cav_false_negatives_mse,30
cav_true_positives_ttc,19158
cav_false_positives_ttc,3029
cav_false_negatives_ttc,5551
cav_amota,32665.61693584193
cav_total_mse_violations_gt_av,7830
cav_total_mse_violations_gt_non_av,73361
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,81193
cav_total_ttc_violations_gt_av,1709
cav_total_ttc_violations_gt_non_av,23000
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,22187
cis_total_mse_violations_gt,24955
cis_total_mse_violations_sensor,24946
cis_total_ttc_violations_gt,1808
cis_total_ttc_violations_sensor,1804
cis_true_positives_mse,24938
cis_false_positives_mse,8
cis_false_negatives_mse,17
cis_true_positives_ttc,1775
cis_false_positives_ttc,29
cis_false_negatives_ttc,33
cis_amota,4936.452647352646
cis_total_mse_violations_gt_av,2921
cis_total_mse_violations_gt_non_av,22034
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24946
cis_total_ttc_violations_gt_av,154
cis_total_ttc_violations_gt_non_av,1654
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1804
global_total_mse_violations_gt,1043595
global_total_mse_violations_sensor,1230577
global_total_ttc_violations_gt,403289
global_total_ttc_violations_sensor,482687
global_true_positives_mse,1016817
global_false_positives_mse,213760
global_false_negatives_mse,26778
global_true_positives_ttc,367508
global_false_positives_ttc,115179
global_false_negatives_ttc,35781
global_amota,2167.937041563639
global_total_mse_violations_gt_av,106912
global_total_mse_violations_gt_non_av,936683
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1230577
global_total_ttc_violations_gt_av,37503
global_total_ttc_violations_gt_non_av,365786
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,482687
