Metric,Value
config_name,lag_7steps_trust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,549.479259967804
avg_cav_amota,0.9935919224159588
avg_cis_amota,0.9907690764973237
avg_global_amota,0.45519999199182554
cav_total_mse_violations_gt,73376
cav_total_mse_violations_sensor,73374
cav_total_ttc_violations_gt,21687
cav_total_ttc_violations_sensor,18569
cav_true_positives_mse,73350
cav_false_positives_mse,24
cav_false_negatives_mse,26
cav_true_positives_ttc,15980
cav_false_positives_ttc,2589
cav_false_negatives_ttc,5707
cav_amota,29289.102688977633
cav_total_mse_violations_gt_av,11357
cav_total_mse_violations_gt_non_av,62019
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,73374
cav_total_ttc_violations_gt_av,2662
cav_total_ttc_violations_gt_non_av,19025
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18569
cis_total_mse_violations_gt,25790
cis_total_mse_violations_sensor,25780
cis_total_ttc_violations_gt,1842
cis_total_ttc_violations_sensor,1856
cis_true_positives_mse,25767
cis_false_positives_mse,13
cis_false_negatives_mse,23
cis_true_positives_ttc,1812
cis_false_positives_ttc,44
cis_false_negatives_ttc,30
cis_amota,4941.956153568651
cis_total_mse_violations_gt_av,3166
cis_total_mse_violations_gt_non_av,22624
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25780
cis_total_ttc_violations_gt_av,195
cis_total_ttc_violations_gt_non_av,1647
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1856
global_total_mse_violations_gt,824975
global_total_mse_violations_sensor,996154
global_total_ttc_violations_gt,313823
global_total_ttc_violations_sensor,390757
global_true_positives_mse,804534
global_false_positives_mse,191620
global_false_negatives_mse,20441
global_true_positives_ttc,290793
global_false_positives_ttc,99964
global_false_negatives_ttc,23030
global_amota,2227.748760807994
global_total_mse_violations_gt_av,111196
global_total_mse_violations_gt_non_av,713779
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,996154
global_total_ttc_violations_gt_av,38049
global_total_ttc_violations_gt_non_av,275774
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,390757
