Metric,Value
config_name,localization_2pct
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,266.2345972061157
avg_cav_amota,0.9887288834375341
avg_cis_amota,0.9905067794596849
avg_global_amota,0.4713071389141948
cav_total_mse_violations_gt,46480
cav_total_mse_violations_sensor,46485
cav_total_ttc_violations_gt,13790
cav_total_ttc_violations_sensor,11591
cav_true_positives_mse,46463
cav_false_positives_mse,22
cav_false_negatives_mse,17
cav_true_positives_ttc,10323
cav_false_positives_ttc,1268
cav_false_negatives_ttc,3467
cav_amota,16798.503729603704
cis_total_mse_violations_gt,24675
cis_total_mse_violations_sensor,24685
cis_total_ttc_violations_gt,1885
cis_total_ttc_violations_sensor,1896
cis_true_positives_mse,24664
cis_false_positives_mse,21
cis_false_negatives_mse,11
cis_true_positives_ttc,1862
cis_false_positives_ttc,34
cis_false_negatives_ttc,23
cis_amota,4942.628829503828
global_total_mse_violations_gt,473563
global_total_mse_violations_sensor,578426
global_total_ttc_violations_gt,169586
global_total_ttc_violations_sensor,214593
global_true_positives_mse,459059
global_false_positives_mse,119367
global_false_negatives_mse,14504
global_true_positives_ttc,154237
global_false_positives_ttc,60356
global_false_negatives_ttc,15349
global_amota,2293.851845095386
