Metric,Value
config_name,mal_add_50pct_notrust
run_id,1
total_steps,300
recorded_steps,200
wall_time_seconds,1.4197511672973633
avg_cav_amota,0.0
avg_cis_amota,0.9977324263038551
avg_global_amota,0.6772108843537413
cav_total_mse_violations_gt,0
cav_total_mse_violations_sensor,0
cav_total_ttc_violations_gt,0
cav_total_ttc_violations_sensor,0
cav_true_positives_mse,0
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,0
cav_false_positives_ttc,0
cav_false_negatives_ttc,0
cav_amota,0.0
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,0
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,0
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,0
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,0
cis_total_mse_violations_gt,233
cis_total_mse_violations_sensor,233
cis_total_ttc_violations_gt,44
cis_total_ttc_violations_sensor,46
cis_true_positives_mse,233
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,44
cis_false_positives_ttc,2
cis_false_negatives_ttc,0
cis_amota,146.66666666666669
cis_total_mse_violations_gt_av,0
cis_total_mse_violations_gt_non_av,233
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,233
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,44
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,46
global_total_mse_violations_gt,179
global_total_mse_violations_sensor,216
global_total_ttc_violations_gt,47
global_total_ttc_violations_sensor,118
global_true_positives_mse,137
global_false_positives_mse,79
global_false_negatives_mse,42
global_true_positives_ttc,28
global_false_positives_ttc,90
global_false_negatives_ttc,19
global_amota,47.40476190476189
global_total_mse_violations_gt_av,0
global_total_mse_violations_gt_non_av,179
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,216
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,47
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,118
