Metric,Value
config_name,extrinsics_7pct
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,238.74819421768188
avg_cav_amota,0.9911306904314054
avg_cis_amota,0.9897673908360237
avg_global_amota,0.43964862707500213
cav_total_mse_violations_gt,37866
cav_total_mse_violations_sensor,37866
cav_total_ttc_violations_gt,13390
cav_total_ttc_violations_sensor,10907
cav_true_positives_mse,37851
cav_false_positives_mse,15
cav_false_negatives_mse,15
cav_true_positives_ttc,9714
cav_false_positives_ttc,1193
cav_false_negatives_ttc,3676
cav_amota,15502.275129037613
cis_total_mse_violations_gt,24637
cis_total_mse_violations_sensor,24642
cis_total_ttc_violations_gt,1783
cis_total_ttc_violations_sensor,1794
cis_true_positives_mse,24622
cis_false_positives_mse,20
cis_false_negatives_mse,15
cis_true_positives_ttc,1756
cis_false_positives_ttc,38
cis_false_negatives_ttc,27
cis_amota,4932.010908535906
global_total_mse_violations_gt,327268
global_total_mse_violations_sensor,401027
global_total_ttc_violations_gt,127666
global_total_ttc_violations_sensor,158812
global_true_positives_mse,315778
global_false_positives_mse,85249
global_false_negatives_mse,11490
global_true_positives_ttc,115429
global_false_positives_ttc,43383
global_false_negatives_ttc,12237
global_amota,2142.4077597364853
