Metric,Value
config_name,lag_4steps_trust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,410.93809604644775
avg_cav_amota,0.993858410269559
avg_cis_amota,0.9913480530304368
avg_global_amota,0.4929137757254827
cav_total_mse_violations_gt,63485
cav_total_mse_violations_sensor,63466
cav_total_ttc_violations_gt,18174
cav_total_ttc_violations_sensor,15858
cav_true_positives_mse,63448
cav_false_positives_mse,18
cav_false_negatives_mse,37
cav_true_positives_ttc,13940
cav_false_positives_ttc,1918
cav_false_negatives_ttc,4234
cav_amota,24245.175918525892
cav_total_mse_violations_gt_av,4482
cav_total_mse_violations_gt_non_av,59003
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,63466
cav_total_ttc_violations_gt_av,1239
cav_total_ttc_violations_gt_non_av,16935
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,15858
cis_total_mse_violations_gt,24590
cis_total_mse_violations_sensor,24588
cis_total_ttc_violations_gt,1856
cis_total_ttc_violations_sensor,1857
cis_true_positives_mse,24576
cis_false_positives_mse,12
cis_false_negatives_mse,14
cis_true_positives_ttc,1823
cis_false_positives_ttc,34
cis_false_negatives_ttc,33
cis_amota,4940.878696303697
cis_total_mse_violations_gt_av,2981
cis_total_mse_violations_gt_non_av,21609
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24588
cis_total_ttc_violations_gt_av,241
cis_total_ttc_violations_gt_non_av,1615
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1857
global_total_mse_violations_gt,673640
global_total_mse_violations_sensor,806338
global_total_ttc_violations_gt,249330
global_total_ttc_violations_sensor,312771
global_true_positives_mse,653049
global_false_positives_mse,153289
global_false_negatives_mse,20591
global_true_positives_ttc,230397
global_false_positives_ttc,82374
global_false_negatives_ttc,18933
global_amota,2413.798759727689
global_total_mse_violations_gt_av,52416
global_total_mse_violations_gt_non_av,621224
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,806338
global_total_ttc_violations_gt_av,19959
global_total_ttc_violations_gt_non_av,229371
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,312771
