Metric,Value
config_name,lag_4steps_notrust
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,491.71000814437866
avg_cav_amota,0.9946149482471334
avg_cis_amota,0.99000967549112
avg_global_amota,0.4649229348045118
cav_total_mse_violations_gt,72996
cav_total_mse_violations_sensor,72982
cav_total_ttc_violations_gt,24111
cav_total_ttc_violations_sensor,20271
cav_true_positives_mse,72963
cav_false_positives_mse,19
cav_false_negatives_mse,33
cav_true_positives_ttc,17810
cav_false_positives_ttc,2461
cav_false_negatives_ttc,6301
cav_amota,28735.42046980793
cav_total_mse_violations_gt_av,5206
cav_total_mse_violations_gt_non_av,67790
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,72982
cav_total_ttc_violations_gt_av,1478
cav_total_ttc_violations_gt_non_av,22633
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20271
cis_total_mse_violations_gt,25390
cis_total_mse_violations_sensor,25378
cis_total_ttc_violations_gt,1886
cis_total_ttc_violations_sensor,1888
cis_true_positives_mse,25361
cis_false_positives_mse,17
cis_false_negatives_mse,29
cis_true_positives_ttc,1845
cis_false_positives_ttc,43
cis_false_negatives_ttc,41
cis_amota,4935.198232323233
cis_total_mse_violations_gt_av,2836
cis_total_mse_violations_gt_non_av,22554
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25378
cis_total_ttc_violations_gt_av,230
cis_total_ttc_violations_gt_non_av,1656
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1888
global_total_mse_violations_gt,893635
global_total_mse_violations_sensor,1060088
global_total_ttc_violations_gt,339174
global_total_ttc_violations_sensor,417583
global_true_positives_mse,869062
global_false_positives_mse,191026
global_false_negatives_mse,24573
global_true_positives_ttc,312096
global_false_positives_ttc,105487
global_false_negatives_ttc,27078
global_amota,2296.254374999484
global_total_mse_violations_gt_av,72601
global_total_mse_violations_gt_non_av,821034
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1060088
global_total_ttc_violations_gt_av,27827
global_total_ttc_violations_gt_non_av,311347
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,417583
