Metric,Value
config_name,mal_remove_50pct_trust
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,664.8877527713776
avg_cav_amota,0.994441022280389
avg_cis_amota,0.9901674238698278
avg_global_amota,0.43667105091463215
cav_total_mse_violations_gt,92198
cav_total_mse_violations_sensor,92202
cav_total_ttc_violations_gt,31143
cav_total_ttc_violations_sensor,25144
cav_true_positives_mse,92170
cav_false_positives_mse,32
cav_false_negatives_mse,28
cav_true_positives_ttc,21802
cav_false_positives_ttc,3342
cav_false_negatives_ttc,9341
cav_amota,37404.90461205455
cav_total_mse_violations_gt_av,10155
cav_total_mse_violations_gt_non_av,82043
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,92202
cav_total_ttc_violations_gt_av,2474
cav_total_ttc_violations_gt_non_av,28669
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,25144
cis_total_mse_violations_gt,24915
cis_total_mse_violations_sensor,24896
cis_total_ttc_violations_gt,1755
cis_total_ttc_violations_sensor,1763
cis_true_positives_mse,24887
cis_false_positives_mse,9
cis_false_negatives_mse,28
cis_true_positives_ttc,1721
cis_false_positives_ttc,42
cis_false_negatives_ttc,34
cis_amota,4940.935445110441
cis_total_mse_violations_gt_av,3676
cis_total_mse_violations_gt_non_av,21239
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24896
cis_total_ttc_violations_gt_av,229
cis_total_ttc_violations_gt_non_av,1526
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1763
global_total_mse_violations_gt,1260646
global_total_mse_violations_sensor,1476803
global_total_ttc_violations_gt,480634
global_total_ttc_violations_sensor,580042
global_true_positives_mse,1228475
global_false_positives_mse,248328
global_false_negatives_mse,32171
global_true_positives_ttc,442034
global_false_positives_ttc,138008
global_false_negatives_ttc,38600
global_amota,2152.7882810091364
global_total_mse_violations_gt_av,143215
global_total_mse_violations_gt_non_av,1117431
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1476803
global_total_ttc_violations_gt_av,48251
global_total_ttc_violations_gt_non_av,432383
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,580042
