Metric,Value
config_name,extrinsics_6deg_notrust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,363.5292880535126
avg_cav_amota,0.9889937097893634
avg_cis_amota,0.9908152578527227
avg_global_amota,0.4828344819210864
cav_total_mse_violations_gt,52569
cav_total_mse_violations_sensor,52510
cav_total_ttc_violations_gt,16488
cav_total_ttc_violations_sensor,13234
cav_true_positives_mse,52492
cav_false_positives_mse,18
cav_false_negatives_mse,77
cav_true_positives_ttc,12149
cav_false_positives_ttc,1085
cav_false_negatives_ttc,4339
cav_amota,16295.649356199341
cav_total_mse_violations_gt_av,3161
cav_total_mse_violations_gt_non_av,49408
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,52510
cav_total_ttc_violations_gt_av,1335
cav_total_ttc_violations_gt_non_av,15153
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,13234
cis_total_mse_violations_gt,24576
cis_total_mse_violations_sensor,24579
cis_total_ttc_violations_gt,1856
cis_total_ttc_violations_sensor,1878
cis_true_positives_mse,24566
cis_false_positives_mse,13
cis_false_negatives_mse,10
cis_true_positives_ttc,1833
cis_false_positives_ttc,45
cis_false_negatives_ttc,23
cis_amota,4932.278353590854
cis_total_mse_violations_gt_av,2023
cis_total_mse_violations_gt_non_av,22553
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24579
cis_total_ttc_violations_gt_av,157
cis_total_ttc_violations_gt_non_av,1699
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1878
global_total_mse_violations_gt,537464
global_total_mse_violations_sensor,658427
global_total_ttc_violations_gt,205351
global_total_ttc_violations_sensor,248832
global_true_positives_mse,524000
global_false_positives_mse,134427
global_false_negatives_mse,13464
global_true_positives_ttc,186541
global_false_positives_ttc,62291
global_false_negatives_ttc,18810
global_amota,2370.717306232534
global_total_mse_violations_gt_av,37468
global_total_mse_violations_gt_non_av,499996
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,658427
global_total_ttc_violations_gt_av,14278
global_total_ttc_violations_gt_non_av,191073
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,248832
