Metric,Value
config_name,baseline
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,607.8153522014618
avg_cav_amota,0.9944857524826731
avg_cis_amota,0.9912485210180599
avg_global_amota,0.4539476639668225
cav_total_mse_violations_gt,85157
cav_total_mse_violations_sensor,85131
cav_total_ttc_violations_gt,28367
cav_total_ttc_violations_sensor,23386
cav_true_positives_mse,85112
cav_false_positives_mse,19
cav_false_negatives_mse,45
cav_true_positives_ttc,20232
cav_false_positives_ttc,3154
cav_false_negatives_ttc,8135
cav_amota,33281.46019258514
cav_total_mse_violations_gt_av,9812
cav_total_mse_violations_gt_non_av,75345
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,85131
cav_total_ttc_violations_gt_av,2577
cav_total_ttc_violations_gt_non_av,25790
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,23386
cis_total_mse_violations_gt,25270
cis_total_mse_violations_sensor,25261
cis_total_ttc_violations_gt,1812
cis_total_ttc_violations_sensor,1827
cis_true_positives_mse,25241
cis_false_positives_mse,20
cis_false_negatives_mse,29
cis_true_positives_ttc,1781
cis_false_positives_ttc,46
cis_false_negatives_ttc,31
cis_amota,4946.330119880119
cis_total_mse_violations_gt_av,3579
cis_total_mse_violations_gt_non_av,21691
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25261
cis_total_ttc_violations_gt_av,212
cis_total_ttc_violations_gt_non_av,1600
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1827
global_total_mse_violations_gt,1078871
global_total_mse_violations_sensor,1301802
global_total_ttc_violations_gt,412746
global_total_ttc_violations_sensor,510500
global_true_positives_mse,1058352
global_false_positives_mse,243450
global_false_negatives_mse,20519
global_true_positives_ttc,379713
global_false_positives_ttc,130787
global_false_negatives_ttc,33033
global_amota,2244.7711983159375
global_total_mse_violations_gt_av,119337
global_total_mse_violations_gt_non_av,959534
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1301802
global_total_ttc_violations_gt_av,43049
global_total_ttc_violations_gt_non_av,369697
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,510500
