Metric,Value
config_name,baseline
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,482.69242000579834
avg_cav_amota,0.9942317611321553
avg_cis_amota,0.9902746809992736
avg_global_amota,0.44505748272556994
cav_total_mse_violations_gt,67667
cav_total_mse_violations_sensor,67649
cav_total_ttc_violations_gt,20603
cav_total_ttc_violations_sensor,17912
cav_true_positives_mse,67629
cav_false_positives_mse,20
cav_false_negatives_mse,38
cav_true_positives_ttc,15714
cav_false_positives_ttc,2198
cav_false_negatives_ttc,4889
cav_amota,25912.662390387362
cav_total_mse_violations_gt_av,6704
cav_total_mse_violations_gt_non_av,60963
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,67649
cav_total_ttc_violations_gt_av,1921
cav_total_ttc_violations_gt_non_av,18682
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17912
cis_total_mse_violations_gt,24975
cis_total_mse_violations_sensor,24977
cis_total_ttc_violations_gt,1814
cis_total_ttc_violations_sensor,1813
cis_true_positives_mse,24957
cis_false_positives_mse,20
cis_false_negatives_mse,18
cis_true_positives_ttc,1780
cis_false_positives_ttc,33
cis_false_negatives_ttc,34
cis_amota,4940.480383505376
cis_total_mse_violations_gt_av,2690
cis_total_mse_violations_gt_non_av,22285
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24977
cis_total_ttc_violations_gt_av,147
cis_total_ttc_violations_gt_non_av,1667
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1813
global_total_mse_violations_gt,855542
global_total_mse_violations_sensor,1022809
global_total_ttc_violations_gt,314742
global_total_ttc_violations_sensor,385234
global_true_positives_mse,832113
global_false_positives_mse,190696
global_false_negatives_mse,23429
global_true_positives_ttc,288013
global_false_positives_ttc,97221
global_false_negatives_ttc,26729
global_amota,2157.1936187708375
global_total_mse_violations_gt_av,79987
global_total_mse_violations_gt_non_av,775555
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1022809
global_total_ttc_violations_gt_av,29538
global_total_ttc_violations_gt_non_av,285204
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,385234
