Metric,Value
config_name,baseline
run_id,9
total_steps,2500
recorded_steps,2000
wall_time_seconds,59.62207007408142
avg_cav_amota,0.9878652259997058
avg_cis_amota,0.9925525743292238
avg_global_amota,0.6384172917788518
cav_total_mse_violations_gt,12511
cav_total_mse_violations_sensor,12506
cav_total_ttc_violations_gt,2804
cav_total_ttc_violations_sensor,2567
cav_true_positives_mse,12497
cav_false_positives_mse,9
cav_false_negatives_mse,14
cav_true_positives_ttc,2341
cav_false_positives_ttc,226
cav_false_negatives_ttc,463
cav_amota,4884.993542568545
cav_total_mse_violations_gt_av,1693
cav_total_mse_violations_gt_non_av,10818
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12506
cav_total_ttc_violations_gt_av,221
cav_total_ttc_violations_gt_non_av,2583
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2567
cis_total_mse_violations_gt,7384
cis_total_mse_violations_sensor,7383
cis_total_ttc_violations_gt,601
cis_total_ttc_violations_sensor,599
cis_true_positives_mse,7379
cis_false_positives_mse,4
cis_false_negatives_mse,5
cis_true_positives_ttc,589
cis_false_positives_ttc,10
cis_false_negatives_ttc,12
cis_amota,1955.328571428571
cis_total_mse_violations_gt_av,1391
cis_total_mse_violations_gt_non_av,5993
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7383
cis_total_ttc_violations_gt_av,91
cis_total_ttc_violations_gt_non_av,510
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,599
global_total_mse_violations_gt,78866
global_total_mse_violations_sensor,100663
global_total_ttc_violations_gt,29402
global_total_ttc_violations_sensor,38840
global_true_positives_mse,77079
global_false_positives_mse,23584
global_false_negatives_mse,1787
global_true_positives_ttc,26514
global_false_positives_ttc,12326
global_false_negatives_ttc,2888
global_amota,1261.512568555011
global_total_mse_violations_gt_av,11665
global_total_mse_violations_gt_non_av,67201
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,100663
global_total_ttc_violations_gt_av,4416
global_total_ttc_violations_gt_non_av,24986
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,38840
