Metric,Value
config_name,baseline
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,56.67887997627258
avg_cav_amota,0.9906034526626465
avg_cis_amota,0.9923570838084902
avg_global_amota,0.5405900841175608
cav_total_mse_violations_gt,11980
cav_total_mse_violations_sensor,11976
cav_total_ttc_violations_gt,3591
cav_total_ttc_violations_sensor,3596
cav_true_positives_mse,11971
cav_false_positives_mse,5
cav_false_negatives_mse,9
cav_true_positives_ttc,3244
cav_false_positives_ttc,352
cav_false_negatives_ttc,347
cav_amota,4719.234848484848
cav_total_mse_violations_gt_av,1441
cav_total_mse_violations_gt_non_av,10539
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,11976
cav_total_ttc_violations_gt_av,466
cav_total_ttc_violations_gt_non_av,3125
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3596
cis_total_mse_violations_gt,7428
cis_total_mse_violations_sensor,7428
cis_total_ttc_violations_gt,598
cis_total_ttc_violations_sensor,597
cis_true_positives_mse,7425
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,581
cis_false_positives_ttc,16
cis_false_negatives_ttc,17
cis_amota,1940.0580988455984
cis_total_mse_violations_gt_av,1082
cis_total_mse_violations_gt_non_av,6346
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7428
cis_total_ttc_violations_gt_av,113
cis_total_ttc_violations_gt_non_av,485
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,597
global_total_mse_violations_gt,137505
global_total_mse_violations_sensor,172112
global_total_ttc_violations_gt,48055
global_total_ttc_violations_sensor,59442
global_true_positives_mse,132175
global_false_positives_mse,39937
global_false_negatives_mse,5330
global_true_positives_ttc,42276
global_false_positives_ttc,17166
global_false_negatives_ttc,5779
global_amota,1020.6340788139548
global_total_mse_violations_gt_av,15177
global_total_mse_violations_gt_non_av,122328
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,172112
global_total_ttc_violations_gt_av,6912
global_total_ttc_violations_gt_non_av,41143
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,59442
