Metric,Value
config_name,mal_remove_80pct
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,42.82529544830322
avg_cav_amota,0.9929453611180827
avg_cis_amota,0.9916714498951339
avg_global_amota,0.49610315727474874
cav_total_mse_violations_gt,7422
cav_total_mse_violations_sensor,7419
cav_total_ttc_violations_gt,2466
cav_total_ttc_violations_sensor,2387
cav_true_positives_mse,7417
cav_false_positives_mse,2
cav_false_negatives_mse,5
cav_true_positives_ttc,2175
cav_false_positives_ttc,212
cav_false_negatives_ttc,291
cav_amota,3225.0865329115327
cav_total_mse_violations_gt_av,188
cav_total_mse_violations_gt_non_av,7234
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,7419
cav_total_ttc_violations_gt_av,145
cav_total_ttc_violations_gt_non_av,2321
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2387
cis_total_mse_violations_gt,7342
cis_total_mse_violations_sensor,7345
cis_total_ttc_violations_gt,601
cis_total_ttc_violations_sensor,598
cis_true_positives_mse,7342
cis_false_positives_mse,3
cis_false_negatives_mse,0
cis_true_positives_ttc,584
cis_false_positives_ttc,14
cis_false_negatives_ttc,17
cis_amota,1959.5427849927846
cis_total_mse_violations_gt_av,524
cis_total_mse_violations_gt_non_av,6818
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7345
cis_total_ttc_violations_gt_av,46
cis_total_ttc_violations_gt_non_av,555
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,598
global_total_mse_violations_gt,92765
global_total_mse_violations_sensor,117893
global_total_ttc_violations_gt,33256
global_total_ttc_violations_sensor,42895
global_true_positives_mse,88635
global_false_positives_mse,29258
global_false_negatives_mse,4130
global_true_positives_ttc,29584
global_false_positives_ttc,13311
global_false_negatives_ttc,3672
global_amota,927.2168009465054
global_total_mse_violations_gt_av,4554
global_total_mse_violations_gt_non_av,88211
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,117893
global_total_ttc_violations_gt_av,1498
global_total_ttc_violations_gt_non_av,31758
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,42895
