Metric,Value
config_name,high_miss_10pct_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,308.16401720046997
avg_cav_amota,0.9939114779496424
avg_cis_amota,0.9909691971465219
avg_global_amota,0.44935107491653425
cav_total_mse_violations_gt,42324
cav_total_mse_violations_sensor,42320
cav_total_ttc_violations_gt,13070
cav_total_ttc_violations_sensor,11813
cav_true_positives_mse,42300
cav_false_positives_mse,20
cav_false_negatives_mse,24
cav_true_positives_ttc,10429
cav_false_positives_ttc,1384
cav_false_negatives_ttc,2641
cav_amota,16810.0248265623
cav_total_mse_violations_gt_av,1949
cav_total_mse_violations_gt_non_av,40375
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,42320
cav_total_ttc_violations_gt_av,631
cav_total_ttc_violations_gt_non_av,12439
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,11813
cis_total_mse_violations_gt,25168
cis_total_mse_violations_sensor,25162
cis_total_ttc_violations_gt,1807
cis_total_ttc_violations_sensor,1811
cis_true_positives_mse,25153
cis_false_positives_mse,9
cis_false_negatives_mse,15
cis_true_positives_ttc,1775
cis_false_positives_ttc,36
cis_false_negatives_ttc,32
cis_amota,4942.954355366851
cis_total_mse_violations_gt_av,1800
cis_total_mse_violations_gt_non_av,23368
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25162
cis_total_ttc_violations_gt_av,142
cis_total_ttc_violations_gt_non_av,1665
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1811
global_total_mse_violations_gt,435005
global_total_mse_violations_sensor,531271
global_total_ttc_violations_gt,168375
global_total_ttc_violations_sensor,213762
global_true_positives_mse,420480
global_false_positives_mse,110791
global_false_negatives_mse,14525
global_true_positives_ttc,154439
global_false_positives_ttc,59323
global_false_negatives_ttc,13936
global_amota,2192.833245592687
global_total_mse_violations_gt_av,22864
global_total_mse_violations_gt_non_av,412141
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,531271
global_total_ttc_violations_gt_av,8866
global_total_ttc_violations_gt_non_av,159509
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,213762
