Metric,Value
config_name,extrinsics_1deg_trust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,377.2883777618408
avg_cav_amota,0.9940040308813498
avg_cis_amota,0.9903925523935546
avg_global_amota,0.44380150706062593
cav_total_mse_violations_gt,49497
cav_total_mse_violations_sensor,49483
cav_total_ttc_violations_gt,14596
cav_total_ttc_violations_sensor,12489
cav_true_positives_mse,49476
cav_false_positives_mse,7
cav_false_negatives_mse,21
cav_true_positives_ttc,11199
cav_false_positives_ttc,1290
cav_false_negatives_ttc,3397
cav_amota,17153.527560919454
cav_total_mse_violations_gt_av,3182
cav_total_mse_violations_gt_non_av,46315
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,49483
cav_total_ttc_violations_gt_av,828
cav_total_ttc_violations_gt_non_av,13768
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,12489
cis_total_mse_violations_gt,25310
cis_total_mse_violations_sensor,25296
cis_total_ttc_violations_gt,1771
cis_total_ttc_violations_sensor,1778
cis_true_positives_mse,25283
cis_false_positives_mse,13
cis_false_negatives_mse,27
cis_true_positives_ttc,1737
cis_false_positives_ttc,41
cis_false_negatives_ttc,34
cis_amota,4937.10687368187
cis_total_mse_violations_gt_av,1895
cis_total_mse_violations_gt_non_av,23415
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25296
cis_total_ttc_violations_gt_av,161
cis_total_ttc_violations_gt_non_av,1610
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1778
global_total_mse_violations_gt,502333
global_total_mse_violations_sensor,621587
global_total_ttc_violations_gt,190380
global_total_ttc_violations_sensor,234892
global_true_positives_mse,488689
global_false_positives_mse,132898
global_false_negatives_mse,13644
global_true_positives_ttc,172764
global_false_positives_ttc,62128
global_false_negatives_ttc,17616
global_amota,2168.857965005279
global_total_mse_violations_gt_av,37699
global_total_mse_violations_gt_non_av,464634
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,621587
global_total_ttc_violations_gt_av,14308
global_total_ttc_violations_gt_non_av,176072
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,234892
