Metric,Value
config_name,baseline
run_id,1
total_steps,1500
recorded_steps,1000
wall_time_seconds,13.451115608215332
avg_cav_amota,0.9886765746638355
avg_cis_amota,0.9903961788381339
avg_global_amota,0.5024362320160616
cav_total_mse_violations_gt,2063
cav_total_mse_violations_sensor,2066
cav_total_ttc_violations_gt,472
cav_total_ttc_violations_sensor,442
cav_true_positives_mse,2063
cav_false_positives_mse,3
cav_false_negatives_mse,0
cav_true_positives_ttc,372
cav_false_positives_ttc,70
cav_false_negatives_ttc,100
cav_amota,931.333333333333
cav_total_mse_violations_gt_av,147
cav_total_mse_violations_gt_non_av,1916
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,2066
cav_total_ttc_violations_gt_av,8
cav_total_ttc_violations_gt_non_av,464
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,442
cis_total_mse_violations_gt,3054
cis_total_mse_violations_sensor,3053
cis_total_ttc_violations_gt,227
cis_total_ttc_violations_sensor,218
cis_true_positives_mse,3053
cis_false_positives_mse,0
cis_false_negatives_mse,1
cis_true_positives_ttc,216
cis_false_positives_ttc,2
cis_false_negatives_ttc,11
cis_amota,972.5690476190475
cis_total_mse_violations_gt_av,234
cis_total_mse_violations_gt_non_av,2820
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3053
cis_total_ttc_violations_gt_av,13
cis_total_ttc_violations_gt_non_av,214
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,218
global_total_mse_violations_gt,14568
global_total_mse_violations_sensor,18920
global_total_ttc_violations_gt,6343
global_total_ttc_violations_sensor,7840
global_true_positives_mse,13679
global_false_positives_mse,5241
global_false_negatives_mse,889
global_true_positives_ttc,5414
global_false_positives_ttc,2426
global_false_negatives_ttc,929
global_amota,460.23158852671236
global_total_mse_violations_gt_av,1041
global_total_mse_violations_gt_non_av,13527
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,18920
global_total_ttc_violations_gt_av,488
global_total_ttc_violations_gt_non_av,5855
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,7840
