Metric,Value
config_name,extrinsics_9deg
run_id,4
total_steps,2500
recorded_steps,2000
wall_time_seconds,59.08028745651245
avg_cav_amota,0.9897269016879888
avg_cis_amota,0.9922176940822298
avg_global_amota,0.5817814988514217
cav_total_mse_violations_gt,12831
cav_total_mse_violations_sensor,12822
cav_total_ttc_violations_gt,3347
cav_total_ttc_violations_sensor,3052
cav_true_positives_mse,12821
cav_false_positives_mse,1
cav_false_negatives_mse,10
cav_true_positives_ttc,2853
cav_false_positives_ttc,199
cav_false_negatives_ttc,494
cav_amota,4476.534776334774
cav_total_mse_violations_gt_av,1521
cav_total_mse_violations_gt_non_av,11310
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12822
cav_total_ttc_violations_gt_av,333
cav_total_ttc_violations_gt_non_av,3014
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3052
cis_total_mse_violations_gt,7469
cis_total_mse_violations_sensor,7471
cis_total_ttc_violations_gt,538
cis_total_ttc_violations_sensor,539
cis_true_positives_mse,7464
cis_false_positives_mse,7
cis_false_negatives_mse,5
cis_true_positives_ttc,527
cis_false_positives_ttc,12
cis_false_negatives_ttc,11
cis_amota,1955.6610750360749
cis_total_mse_violations_gt_av,1068
cis_total_mse_violations_gt_non_av,6401
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7471
cis_total_ttc_violations_gt_av,97
cis_total_ttc_violations_gt_non_av,441
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,539
global_total_mse_violations_gt,111778
global_total_mse_violations_sensor,137965
global_total_ttc_violations_gt,45958
global_total_ttc_violations_sensor,56213
global_true_positives_mse,109018
global_false_positives_mse,28947
global_false_negatives_mse,2760
global_true_positives_ttc,42305
global_false_positives_ttc,13908
global_false_negatives_ttc,3653
global_amota,1110.620881307364
global_total_mse_violations_gt_av,15667
global_total_mse_violations_gt_non_av,96111
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,137965
global_total_ttc_violations_gt_av,7616
global_total_ttc_violations_gt_non_av,38342
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,56213
