Metric,Value
config_name,extrinsics_9deg
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,41.753395080566406
avg_cav_amota,0.9908873069721936
avg_cis_amota,0.9920428699565934
avg_global_amota,0.5218536814990316
cav_total_mse_violations_gt,6561
cav_total_mse_violations_sensor,6560
cav_total_ttc_violations_gt,1629
cav_total_ttc_violations_sensor,1570
cav_true_positives_mse,6553
cav_false_positives_mse,7
cav_false_negatives_mse,8
cav_true_positives_ttc,1473
cav_false_positives_ttc,97
cav_false_negatives_ttc,156
cav_amota,2498.0269008769
cav_total_mse_violations_gt_av,392
cav_total_mse_violations_gt_non_av,6169
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,6560
cav_total_ttc_violations_gt_av,71
cav_total_ttc_violations_gt_non_av,1558
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1570
cis_total_mse_violations_gt,7502
cis_total_mse_violations_sensor,7502
cis_total_ttc_violations_gt,586
cis_total_ttc_violations_sensor,586
cis_true_positives_mse,7499
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,573
cis_false_positives_ttc,13
cis_false_negatives_ttc,13
cis_amota,1966.228968253968
cis_total_mse_violations_gt_av,578
cis_total_mse_violations_gt_non_av,6924
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7502
cis_total_ttc_violations_gt_av,69
cis_total_ttc_violations_gt_non_av,517
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,586
global_total_mse_violations_gt,60090
global_total_mse_violations_sensor,76736
global_total_ttc_violations_gt,22799
global_total_ttc_violations_sensor,29451
global_true_positives_mse,57713
global_false_positives_mse,19023
global_false_negatives_mse,2377
global_true_positives_ttc,20128
global_false_positives_ttc,9323
global_false_negatives_ttc,2671
global_amota,972.7352623141949
global_total_mse_violations_gt_av,3901
global_total_mse_violations_gt_non_av,56189
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,76736
global_total_ttc_violations_gt_av,1486
global_total_ttc_violations_gt_non_av,21313
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,29451
