Metric,Value
config_name,mal_remove_8pct
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,381.61698484420776
avg_cav_amota,0.989868577980901
avg_cis_amota,0.9903395688401685
avg_global_amota,0.4480337463389021
cav_total_mse_violations_gt,66927
cav_total_mse_violations_sensor,66934
cav_total_ttc_violations_gt,20193
cav_total_ttc_violations_sensor,16964
cav_true_positives_mse,66908
cav_false_positives_mse,26
cav_false_negatives_mse,19
cav_true_positives_ttc,15134
cav_false_positives_ttc,1830
cav_false_negatives_ttc,5059
cav_amota,24551.710339660287
cis_total_mse_violations_gt,25649
cis_total_mse_violations_sensor,25646
cis_total_ttc_violations_gt,1776
cis_total_ttc_violations_sensor,1781
cis_true_positives_mse,25630
cis_false_positives_mse,16
cis_false_negatives_mse,19
cis_true_positives_ttc,1745
cis_false_positives_ttc,36
cis_false_negatives_ttc,31
cis_amota,4943.775127650121
global_total_mse_violations_gt,745896
global_total_mse_violations_sensor,899149
global_total_ttc_violations_gt,274744
global_total_ttc_violations_sensor,340280
global_true_positives_mse,726510
global_false_positives_mse,172639
global_false_negatives_mse,19386
global_true_positives_ttc,252018
global_false_positives_ttc,88262
global_false_negatives_ttc,22726
global_amota,2197.1574920459757
