Metric,Value
config_name,mal_convoy_20pct_notrust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,512.4763624668121
avg_cav_amota,0.9947237220598621
avg_cis_amota,0.9911135654419534
avg_global_amota,0.46020881587688384
cav_total_mse_violations_gt,71350
cav_total_mse_violations_sensor,71342
cav_total_ttc_violations_gt,24079
cav_total_ttc_violations_sensor,20816
cav_true_positives_mse,71318
cav_false_positives_mse,24
cav_false_negatives_mse,32
cav_true_positives_ttc,18110
cav_false_positives_ttc,2706
cav_false_negatives_ttc,5969
cav_amota,30478.334843914177
cav_total_mse_violations_gt_av,9088
cav_total_mse_violations_gt_non_av,62262
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,71342
cav_total_ttc_violations_gt_av,3858
cav_total_ttc_violations_gt_non_av,20221
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20816
cis_total_mse_violations_gt,24884
cis_total_mse_violations_sensor,24887
cis_total_ttc_violations_gt,1780
cis_total_ttc_violations_sensor,1791
cis_true_positives_mse,24872
cis_false_positives_mse,15
cis_false_negatives_mse,12
cis_true_positives_ttc,1753
cis_false_positives_ttc,38
cis_false_negatives_ttc,27
cis_amota,4943.674464424464
cis_total_mse_violations_gt_av,2951
cis_total_mse_violations_gt_non_av,21933
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24887
cis_total_ttc_violations_gt_av,196
cis_total_ttc_violations_gt_non_av,1584
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1791
global_total_mse_violations_gt,977522
global_total_mse_violations_sensor,1172434
global_total_ttc_violations_gt,379348
global_total_ttc_violations_sensor,467259
global_true_positives_mse,954802
global_false_positives_mse,217632
global_false_negatives_mse,22720
global_true_positives_ttc,350814
global_false_positives_ttc,116445
global_false_negatives_ttc,28534
global_amota,2291.8399030668816
global_total_mse_violations_gt_av,125963
global_total_mse_violations_gt_non_av,851559
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1172434
global_total_ttc_violations_gt_av,49936
global_total_ttc_violations_gt_non_av,329412
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,467259
