Metric,Value
config_name,baseline
run_id,9
total_steps,2500
recorded_steps,2000
wall_time_seconds,51.91151404380798
avg_cav_amota,0.9914870224900622
avg_cis_amota,0.9905311546110331
avg_global_amota,0.49785781732690226
cav_total_mse_violations_gt,7682
cav_total_mse_violations_sensor,7678
cav_total_ttc_violations_gt,1684
cav_total_ttc_violations_sensor,1637
cav_true_positives_mse,7674
cav_false_positives_mse,4
cav_false_negatives_mse,8
cav_true_positives_ttc,1406
cav_false_positives_ttc,231
cav_false_negatives_ttc,278
cav_amota,3914.3907647907654
cav_total_mse_violations_gt_av,1597
cav_total_mse_violations_gt_non_av,6085
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,7678
cav_total_ttc_violations_gt_av,143
cav_total_ttc_violations_gt_non_av,1541
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1637
cis_total_mse_violations_gt,7503
cis_total_mse_violations_sensor,7504
cis_total_ttc_violations_gt,604
cis_total_ttc_violations_sensor,600
cis_true_positives_mse,7500
cis_false_positives_mse,4
cis_false_negatives_mse,3
cis_true_positives_ttc,588
cis_false_positives_ttc,12
cis_false_negatives_ttc,16
cis_amota,1959.2706238206235
cis_total_mse_violations_gt_av,564
cis_total_mse_violations_gt_non_av,6939
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7504
cis_total_ttc_violations_gt_av,30
cis_total_ttc_violations_gt_non_av,574
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,600
global_total_mse_violations_gt,85006
global_total_mse_violations_sensor,107162
global_total_ttc_violations_gt,29615
global_total_ttc_violations_sensor,39938
global_true_positives_mse,82129
global_false_positives_mse,25033
global_false_negatives_mse,2877
global_true_positives_ttc,26633
global_false_positives_ttc,13305
global_false_negatives_ttc,2982
global_amota,953.8955779983447
global_total_mse_violations_gt_av,12997
global_total_mse_violations_gt_non_av,72009
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,107162
global_total_ttc_violations_gt_av,5137
global_total_ttc_violations_gt_non_av,24478
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,39938
