Metric,Value
config_name,high_miss_100pct_notrust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,503.81673073768616
avg_cav_amota,0.9929470648130607
avg_cis_amota,0.9911684420784899
avg_global_amota,0.5407928972234776
cav_total_mse_violations_gt,85588
cav_total_mse_violations_sensor,85586
cav_total_ttc_violations_gt,22841
cav_total_ttc_violations_sensor,21191
cav_true_positives_mse,85556
cav_false_positives_mse,30
cav_false_negatives_mse,32
cav_true_positives_ttc,18876
cav_false_positives_ttc,2315
cav_false_negatives_ttc,3965
cav_amota,29154.91171704109
cav_total_mse_violations_gt_av,12404
cav_total_mse_violations_gt_non_av,73184
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,85586
cav_total_ttc_violations_gt_av,2669
cav_total_ttc_violations_gt_non_av,20172
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,21191
cis_total_mse_violations_gt,25557
cis_total_mse_violations_sensor,25549
cis_total_ttc_violations_gt,1852
cis_total_ttc_violations_sensor,1859
cis_true_positives_mse,25538
cis_false_positives_mse,11
cis_false_negatives_mse,19
cis_true_positives_ttc,1818
cis_false_positives_ttc,41
cis_false_negatives_ttc,34
cis_amota,4941.965852203351
cis_total_mse_violations_gt_av,4095
cis_total_mse_violations_gt_non_av,21462
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25549
cis_total_ttc_violations_gt_av,228
cis_total_ttc_violations_gt_non_av,1624
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1859
global_total_mse_violations_gt,995174
global_total_mse_violations_sensor,1194356
global_total_ttc_violations_gt,362635
global_total_ttc_violations_sensor,446433
global_true_positives_mse,975668
global_false_positives_mse,218688
global_false_negatives_mse,19506
global_true_positives_ttc,337787
global_false_positives_ttc,108646
global_false_negatives_ttc,24848
global_amota,2695.311799761812
global_total_mse_violations_gt_av,140034
global_total_mse_violations_gt_non_av,855140
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1194356
global_total_ttc_violations_gt_av,45221
global_total_ttc_violations_gt_non_av,317414
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,446433
