Metric,Value
config_name,lag_5steps_trust
run_id,1
total_steps,3500
recorded_steps,2500
wall_time_seconds,97.80598664283752
avg_cav_amota,0.9960790565326209
avg_cis_amota,0.9922124273033364
avg_global_amota,0.38967481608144905
cav_total_mse_violations_gt,12747
cav_total_mse_violations_sensor,12743
cav_total_ttc_violations_gt,5289
cav_total_ttc_violations_sensor,4338
cav_true_positives_mse,12740
cav_false_positives_mse,3
cav_false_negatives_mse,7
cav_true_positives_ttc,3788
cav_false_positives_ttc,550
cav_false_negatives_ttc,1501
cav_amota,6917.769047619052
cav_total_mse_violations_gt_av,2033
cav_total_mse_violations_gt_non_av,10714
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12743
cav_total_ttc_violations_gt_av,705
cav_total_ttc_violations_gt_non_av,4584
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,4338
cis_total_mse_violations_gt,9242
cis_total_mse_violations_sensor,9238
cis_total_ttc_violations_gt,721
cis_total_ttc_violations_sensor,719
cis_true_positives_mse,9235
cis_false_positives_mse,3
cis_false_negatives_mse,7
cis_true_positives_ttc,701
cis_false_positives_ttc,18
cis_false_negatives_ttc,20
cis_amota,2455.7257575757576
cis_total_mse_violations_gt_av,551
cis_total_mse_violations_gt_non_av,8691
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,9238
cis_total_ttc_violations_gt_av,59
cis_total_ttc_violations_gt_non_av,662
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,719
global_total_mse_violations_gt,157876
global_total_mse_violations_sensor,195399
global_total_ttc_violations_gt,60229
global_total_ttc_violations_sensor,77752
global_true_positives_mse,150215
global_false_positives_mse,45184
global_false_negatives_mse,7661
global_true_positives_ttc,53165
global_false_positives_ttc,24587
global_false_negatives_ttc,7064
global_amota,919.2428911361383
global_total_mse_violations_gt_av,17772
global_total_mse_violations_gt_non_av,140104
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,195399
global_total_ttc_violations_gt_av,6474
global_total_ttc_violations_gt_non_av,53755
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,77752
