Metric,Value
config_name,lag_5steps_trust
run_id,2
total_steps,3500
recorded_steps,2500
wall_time_seconds,83.87312197685242
avg_cav_amota,0.9935978780085581
avg_cis_amota,0.9898022031348636
avg_global_amota,0.49456554690759996
cav_total_mse_violations_gt,12164
cav_total_mse_violations_sensor,12165
cav_total_ttc_violations_gt,4253
cav_total_ttc_violations_sensor,4085
cav_true_positives_mse,12154
cav_false_positives_mse,11
cav_false_negatives_mse,10
cav_true_positives_ttc,3736
cav_false_positives_ttc,349
cav_false_negatives_ttc,517
cav_amota,5656.552719502722
cav_total_mse_violations_gt_av,1157
cav_total_mse_violations_gt_non_av,11007
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12165
cav_total_ttc_violations_gt_av,441
cav_total_ttc_violations_gt_non_av,3812
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,4085
cis_total_mse_violations_gt,8590
cis_total_mse_violations_sensor,8592
cis_total_ttc_violations_gt,725
cis_total_ttc_violations_sensor,727
cis_true_positives_mse,8585
cis_false_positives_mse,7
cis_false_negatives_mse,5
cis_true_positives_ttc,714
cis_false_positives_ttc,13
cis_false_negatives_ttc,11
cis_amota,2451.740057165057
cis_total_mse_violations_gt_av,806
cis_total_mse_violations_gt_non_av,7784
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,8592
cis_total_ttc_violations_gt_av,90
cis_total_ttc_violations_gt_non_av,635
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,727
global_total_mse_violations_gt,142110
global_total_mse_violations_sensor,175027
global_total_ttc_violations_gt,48262
global_total_ttc_violations_sensor,60903
global_true_positives_mse,135696
global_false_positives_mse,39331
global_false_negatives_mse,6414
global_true_positives_ttc,42250
global_false_positives_ttc,18653
global_false_negatives_ttc,6012
global_amota,1129.0931435900507
global_total_mse_violations_gt_av,13075
global_total_mse_violations_gt_non_av,129035
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,175027
global_total_ttc_violations_gt_av,2664
global_total_ttc_violations_gt_non_av,45598
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,60903
