Metric,Value
config_name,baseline
run_id,8
total_steps,2500
recorded_steps,2000
wall_time_seconds,22.79401421546936
avg_cav_amota,0.9972565157750344
avg_cis_amota,0.9908286411069812
avg_global_amota,0.43685206867196424
cav_total_mse_violations_gt,602
cav_total_mse_violations_sensor,602
cav_total_ttc_violations_gt,374
cav_total_ttc_violations_sensor,435
cav_true_positives_mse,602
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,368
cav_false_positives_ttc,67
cav_false_negatives_ttc,6
cav_amota,484.6666666666667
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,602
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,602
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,374
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,435
cis_total_mse_violations_gt,7413
cis_total_mse_violations_sensor,7414
cis_total_ttc_violations_gt,566
cis_total_ttc_violations_sensor,572
cis_true_positives_mse,7408
cis_false_positives_mse,6
cis_false_negatives_mse,5
cis_true_positives_ttc,554
cis_false_positives_ttc,18
cis_false_negatives_ttc,12
cis_amota,1957.877394827395
cis_total_mse_violations_gt_av,0
cis_total_mse_violations_gt_non_av,7413
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7414
cis_total_ttc_violations_gt_av,2
cis_total_ttc_violations_gt_non_av,564
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,572
global_total_mse_violations_gt,21207
global_total_mse_violations_sensor,27750
global_total_ttc_violations_gt,8854
global_total_ttc_violations_sensor,11523
global_true_positives_mse,19594
global_false_positives_mse,8156
global_false_negatives_mse,1613
global_true_positives_ttc,7373
global_false_positives_ttc,4150
global_false_negatives_ttc,1481
global_amota,767.5490846566412
global_total_mse_violations_gt_av,8
global_total_mse_violations_gt_non_av,21199
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,27750
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,8854
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,11523
