Metric,Value
config_name,localization_50pct_notrust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,424.6672921180725
avg_cav_amota,0.9716536838161841
avg_cis_amota,0.9898015725208348
avg_global_amota,0.41784695166692143
cav_total_mse_violations_gt,61010
cav_total_mse_violations_sensor,60971
cav_total_ttc_violations_gt,19709
cav_total_ttc_violations_sensor,17185
cav_true_positives_mse,60917
cav_false_positives_mse,54
cav_false_negatives_mse,93
cav_true_positives_ttc,14750
cav_false_positives_ttc,2435
cav_false_negatives_ttc,4959
cav_amota,21376.38104395605
cav_total_mse_violations_gt_av,5371
cav_total_mse_violations_gt_non_av,55639
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,60971
cav_total_ttc_violations_gt_av,1429
cav_total_ttc_violations_gt_non_av,18280
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17185
cis_total_mse_violations_gt,25012
cis_total_mse_violations_sensor,25005
cis_total_ttc_violations_gt,1853
cis_total_ttc_violations_sensor,1852
cis_true_positives_mse,24991
cis_false_positives_mse,14
cis_false_negatives_mse,21
cis_true_positives_ttc,1817
cis_false_positives_ttc,35
cis_false_negatives_ttc,36
cis_amota,4943.069053169049
cis_total_mse_violations_gt_av,2257
cis_total_mse_violations_gt_non_av,22755
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25005
cis_total_ttc_violations_gt_av,139
cis_total_ttc_violations_gt_non_av,1714
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1852
global_total_mse_violations_gt,633873
global_total_mse_violations_sensor,810218
global_total_ttc_violations_gt,238688
global_total_ttc_violations_sensor,306619
global_true_positives_mse,617090
global_false_positives_mse,193128
global_false_negatives_mse,16783
global_true_positives_ttc,218204
global_false_positives_ttc,88415
global_false_negatives_ttc,20484
global_amota,2049.9571448779166
global_total_mse_violations_gt_av,50368
global_total_mse_violations_gt_non_av,583505
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,810218
global_total_ttc_violations_gt_av,16626
global_total_ttc_violations_gt_non_av,222062
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,306619
