Metric,Value
config_name,mal_convoy_50pct_trust
run_id,1
total_steps,1500
recorded_steps,1000
wall_time_seconds,24.336227416992188
avg_cav_amota,0.9867760324406931
avg_cis_amota,0.9873638820121996
avg_global_amota,0.6137493524635805
cav_total_mse_violations_gt,5528
cav_total_mse_violations_sensor,5529
cav_total_ttc_violations_gt,1251
cav_total_ttc_violations_sensor,1198
cav_true_positives_mse,5523
cav_false_positives_mse,6
cav_false_negatives_mse,5
cav_true_positives_ttc,1016
cav_false_positives_ttc,182
cav_false_negatives_ttc,235
cav_amota,1803.826587301587
cav_total_mse_violations_gt_av,1090
cav_total_mse_violations_gt_non_av,4438
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,5529
cav_total_ttc_violations_gt_av,238
cav_total_ttc_violations_gt_non_av,1013
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1198
cis_total_mse_violations_gt,3121
cis_total_mse_violations_sensor,3120
cis_total_ttc_violations_gt,227
cis_total_ttc_violations_sensor,228
cis_true_positives_mse,3119
cis_false_positives_mse,1
cis_false_negatives_mse,2
cis_true_positives_ttc,219
cis_false_positives_ttc,9
cis_false_negatives_ttc,8
cis_amota,968.6039682539678
cis_total_mse_violations_gt_av,533
cis_total_mse_violations_gt_non_av,2588
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3120
cis_total_ttc_violations_gt_av,10
cis_total_ttc_violations_gt_non_av,217
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,228
global_total_mse_violations_gt,25521
global_total_mse_violations_sensor,33252
global_total_ttc_violations_gt,7964
global_total_ttc_violations_sensor,9534
global_true_positives_mse,24338
global_false_positives_mse,8914
global_false_negatives_mse,1183
global_true_positives_ttc,6068
global_false_positives_ttc,3466
global_false_negatives_ttc,1896
global_amota,564.6494042664941
global_total_mse_violations_gt_av,3898
global_total_mse_violations_gt_non_av,21623
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,33252
global_total_ttc_violations_gt_av,1109
global_total_ttc_violations_gt_non_av,6855
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,9534
