Metric,Value
config_name,localization_5pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.312201976776123
avg_cav_amota,0.9883227176220806
avg_cis_amota,0.9958974358974362
avg_global_amota,0.655540569589685
cav_total_mse_violations_gt,317
cav_total_mse_violations_sensor,317
cav_total_ttc_violations_gt,88
cav_total_ttc_violations_sensor,99
cav_true_positives_mse,317
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,85
cav_false_positives_ttc,14
cav_false_negatives_ttc,3
cav_amota,155.16666666666666
cav_total_mse_violations_gt_av,44
cav_total_mse_violations_gt_non_av,273
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,317
cav_total_ttc_violations_gt_av,15
cav_total_ttc_violations_gt_non_av,73
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,99
cis_total_mse_violations_gt,525
cis_total_mse_violations_sensor,525
cis_total_ttc_violations_gt,78
cis_total_ttc_violations_sensor,78
cis_true_positives_mse,525
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,78
cis_false_positives_ttc,0
cis_false_negatives_ttc,0
cis_amota,258.9333333333334
cis_total_mse_violations_gt_av,68
cis_total_mse_violations_gt_non_av,457
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,525
cis_total_ttc_violations_gt_av,16
cis_total_ttc_violations_gt_non_av,62
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,78
global_total_mse_violations_gt,2481
global_total_mse_violations_sensor,3196
global_total_ttc_violations_gt,1108
global_total_ttc_violations_sensor,1425
global_true_positives_mse,2231
global_false_positives_mse,965
global_false_negatives_mse,250
global_true_positives_ttc,923
global_false_positives_ttc,502
global_false_negatives_ttc,185
global_amota,135.0413573354751
global_total_mse_violations_gt_av,334
global_total_mse_violations_gt_non_av,2147
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,3196
global_total_ttc_violations_gt_av,210
global_total_ttc_violations_gt_non_av,898
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1425
