Metric,Value
config_name,localization_60pct_notrust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,509.38472390174866
avg_cav_amota,0.9873542962211316
avg_cis_amota,0.9909078296453037
avg_global_amota,0.4485774067119764
cav_total_mse_violations_gt,72062
cav_total_mse_violations_sensor,72044
cav_total_ttc_violations_gt,23979
cav_total_ttc_violations_sensor,18497
cav_true_positives_mse,72010
cav_false_positives_mse,34
cav_false_negatives_mse,52
cav_true_positives_ttc,15651
cav_false_positives_ttc,2846
cav_false_negatives_ttc,8328
cav_amota,28531.577097902038
cav_total_mse_violations_gt_av,9190
cav_total_mse_violations_gt_non_av,62872
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,72044
cav_total_ttc_violations_gt_av,3089
cav_total_ttc_violations_gt_non_av,20890
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18497
cis_total_mse_violations_gt,25098
cis_total_mse_violations_sensor,25082
cis_total_ttc_violations_gt,1769
cis_total_ttc_violations_sensor,1778
cis_true_positives_mse,25066
cis_false_positives_mse,16
cis_false_negatives_mse,32
cis_true_positives_ttc,1742
cis_false_positives_ttc,36
cis_false_negatives_ttc,27
cis_amota,4944.6300699300655
cis_total_mse_violations_gt_av,3105
cis_total_mse_violations_gt_non_av,21993
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25082
cis_total_ttc_violations_gt_av,201
cis_total_ttc_violations_gt_non_av,1568
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1778
global_total_mse_violations_gt,833347
global_total_mse_violations_sensor,1018166
global_total_ttc_violations_gt,305340
global_total_ttc_violations_sensor,396594
global_true_positives_mse,815965
global_false_positives_mse,202201
global_false_negatives_mse,17382
global_true_positives_ttc,283258
global_false_positives_ttc,113336
global_false_negatives_ttc,22082
global_amota,2225.8410921048267
global_total_mse_violations_gt_av,100371
global_total_mse_violations_gt_non_av,732976
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1018166
global_total_ttc_violations_gt_av,38832
global_total_ttc_violations_gt_non_av,266508
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,396594
