Metric,Value
config_name,localization_60pct_notrust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,365.2171025276184
avg_cav_amota,0.9932706428439385
avg_cis_amota,0.9904604390556904
avg_global_amota,0.4433719832386367
cav_total_mse_violations_gt,50442
cav_total_mse_violations_sensor,50427
cav_total_ttc_violations_gt,19283
cav_total_ttc_violations_sensor,16205
cav_true_positives_mse,50401
cav_false_positives_mse,26
cav_false_negatives_mse,41
cav_true_positives_ttc,14427
cav_false_positives_ttc,1778
cav_false_negatives_ttc,4856
cav_amota,21648.33366078364
cav_total_mse_violations_gt_av,4201
cav_total_mse_violations_gt_non_av,46241
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,50427
cav_total_ttc_violations_gt_av,1822
cav_total_ttc_violations_gt_non_av,17461
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16205
cis_total_mse_violations_gt,24951
cis_total_mse_violations_sensor,24959
cis_total_ttc_violations_gt,1852
cis_total_ttc_violations_sensor,1870
cis_true_positives_mse,24940
cis_false_positives_mse,19
cis_false_negatives_mse,11
cis_true_positives_ttc,1822
cis_false_positives_ttc,48
cis_false_negatives_ttc,30
cis_amota,4944.378511766006
cis_total_mse_violations_gt_av,1610
cis_total_mse_violations_gt_non_av,23341
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24959
cis_total_ttc_violations_gt_av,166
cis_total_ttc_violations_gt_non_av,1686
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1870
global_total_mse_violations_gt,618560
global_total_mse_violations_sensor,751999
global_total_ttc_violations_gt,254068
global_total_ttc_violations_sensor,319477
global_true_positives_mse,599630
global_false_positives_mse,152369
global_false_negatives_mse,18930
global_true_positives_ttc,235398
global_false_positives_ttc,84079
global_false_negatives_ttc,18670
global_amota,2189.370853232388
global_total_mse_violations_gt_av,50271
global_total_mse_violations_gt_non_av,568289
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,751999
global_total_ttc_violations_gt_av,17648
global_total_ttc_violations_gt_non_av,236420
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,319477
