Metric,Value
config_name,localization_50pct_notrust
run_id,2
total_steps,1500
recorded_steps,1000
wall_time_seconds,19.140977144241333
avg_cav_amota,0.8712292039048537
avg_cis_amota,0.9893350143859307
avg_global_amota,0.5356907235546863
cav_total_mse_violations_gt,3256
cav_total_mse_violations_sensor,3222
cav_total_ttc_violations_gt,482
cav_total_ttc_violations_sensor,442
cav_true_positives_mse,3215
cav_false_positives_mse,7
cav_false_negatives_mse,41
cav_true_positives_ttc,348
cav_false_positives_ttc,94
cav_false_negatives_ttc,134
cav_amota,905.207142857143
cav_total_mse_violations_gt_av,304
cav_total_mse_violations_gt_non_av,2952
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,3222
cav_total_ttc_violations_gt_av,42
cav_total_ttc_violations_gt_non_av,440
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,442
cis_total_mse_violations_gt,3157
cis_total_mse_violations_sensor,3156
cis_total_ttc_violations_gt,234
cis_total_ttc_violations_sensor,236
cis_true_positives_mse,3155
cis_false_positives_mse,1
cis_false_negatives_mse,2
cis_true_positives_ttc,229
cis_false_positives_ttc,7
cis_false_negatives_ttc,5
cis_amota,971.526984126984
cis_total_mse_violations_gt_av,493
cis_total_mse_violations_gt_non_av,2664
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3156
cis_total_ttc_violations_gt_av,32
cis_total_ttc_violations_gt_non_av,202
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,236
global_total_mse_violations_gt,11988
global_total_mse_violations_sensor,18162
global_total_ttc_violations_gt,3671
global_total_ttc_violations_sensor,6547
global_true_positives_mse,11769
global_false_positives_mse,6393
global_false_negatives_mse,219
global_true_positives_ttc,3407
global_false_positives_ttc,3140
global_false_negatives_ttc,264
global_amota,513.1917131653895
global_total_mse_violations_gt_av,1841
global_total_mse_violations_gt_non_av,10147
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,18162
global_total_ttc_violations_gt_av,297
global_total_ttc_violations_gt_non_av,3374
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,6547
