Metric,Value
config_name,localization_50pct
run_id,1
total_steps,300
recorded_steps,200
wall_time_seconds,1.5294041633605957
avg_cav_amota,0.9928571428571429
avg_cis_amota,0.9885057471264367
avg_global_amota,0.6581445523193094
cav_total_mse_violations_gt,116
cav_total_mse_violations_sensor,116
cav_total_ttc_violations_gt,47
cav_total_ttc_violations_sensor,48
cav_true_positives_mse,116
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,47
cav_false_positives_ttc,1
cav_false_negatives_ttc,0
cav_amota,69.5
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,116
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,116
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,47
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,48
cis_total_mse_violations_gt,236
cis_total_mse_violations_sensor,236
cis_total_ttc_violations_gt,56
cis_total_ttc_violations_sensor,56
cis_true_positives_mse,236
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,56
cis_false_positives_ttc,0
cis_false_negatives_ttc,0
cis_amota,143.33333333333331
cis_total_mse_violations_gt_av,53
cis_total_mse_violations_gt_non_av,183
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,236
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,56
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,56
global_total_mse_violations_gt,277
global_total_mse_violations_sensor,352
global_total_ttc_violations_gt,109
global_total_ttc_violations_sensor,93
global_true_positives_mse,242
global_false_positives_mse,110
global_false_negatives_mse,35
global_true_positives_ttc,67
global_false_positives_ttc,26
global_false_negatives_ttc,42
global_amota,67.78888888888886
global_total_mse_violations_gt_av,10
global_total_mse_violations_gt_non_av,267
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,352
global_total_ttc_violations_gt_av,10
global_total_ttc_violations_gt_non_av,99
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,93
