Metric,Value
config_name,lag_5steps_trust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,457.3964297771454
avg_cav_amota,0.9944614805810021
avg_cis_amota,0.9909758473060397
avg_global_amota,0.42161570126453196
cav_total_mse_violations_gt,64727
cav_total_mse_violations_sensor,64732
cav_total_ttc_violations_gt,23054
cav_total_ttc_violations_sensor,18941
cav_true_positives_mse,64714
cav_false_positives_mse,18
cav_false_negatives_mse,13
cav_true_positives_ttc,16183
cav_false_positives_ttc,2758
cav_false_negatives_ttc,6871
cav_amota,27266.144874569916
cav_total_mse_violations_gt_av,6510
cav_total_mse_violations_gt_non_av,58217
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,64732
cav_total_ttc_violations_gt_av,2881
cav_total_ttc_violations_gt_non_av,20173
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18941
cis_total_mse_violations_gt,25393
cis_total_mse_violations_sensor,25396
cis_total_ttc_violations_gt,1819
cis_total_ttc_violations_sensor,1816
cis_true_positives_mse,25377
cis_false_positives_mse,19
cis_false_negatives_mse,16
cis_true_positives_ttc,1779
cis_false_positives_ttc,37
cis_false_negatives_ttc,40
cis_amota,4942.987526362526
cis_total_mse_violations_gt_av,2281
cis_total_mse_violations_gt_non_av,23112
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25396
cis_total_ttc_violations_gt_av,176
cis_total_ttc_violations_gt_non_av,1643
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1816
global_total_mse_violations_gt,788898
global_total_mse_violations_sensor,945461
global_total_ttc_violations_gt,314265
global_total_ttc_violations_sensor,388309
global_true_positives_mse,766252
global_false_positives_mse,179209
global_false_negatives_mse,22646
global_true_positives_ttc,289786
global_false_positives_ttc,98523
global_false_negatives_ttc,24479
global_amota,2041.4632255228637
global_total_mse_violations_gt_av,76900
global_total_mse_violations_gt_non_av,711998
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,945461
global_total_ttc_violations_gt_av,32731
global_total_ttc_violations_gt_non_av,281534
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,388309
