Metric,Value
config_name,extrinsics_5deg_trust
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,506.4013557434082
avg_cav_amota,0.9824566823774904
avg_cis_amota,0.9907468687095715
avg_global_amota,0.48917367314724297
cav_total_mse_violations_gt,78429
cav_total_mse_violations_sensor,78430
cav_total_ttc_violations_gt,22783
cav_total_ttc_violations_sensor,19844
cav_true_positives_mse,78386
cav_false_positives_mse,44
cav_false_negatives_mse,43
cav_true_positives_ttc,17230
cav_false_positives_ttc,2614
cav_false_negatives_ttc,5553
cav_amota,27293.62909312906
cav_total_mse_violations_gt_av,8992
cav_total_mse_violations_gt_non_av,69437
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,78430
cav_total_ttc_violations_gt_av,2572
cav_total_ttc_violations_gt_non_av,20211
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19844
cis_total_mse_violations_gt,25275
cis_total_mse_violations_sensor,25268
cis_total_ttc_violations_gt,1784
cis_total_ttc_violations_sensor,1776
cis_true_positives_mse,25252
cis_false_positives_mse,16
cis_false_negatives_mse,23
cis_true_positives_ttc,1743
cis_false_positives_ttc,33
cis_false_negatives_ttc,41
cis_amota,4940.854634254633
cis_total_mse_violations_gt_av,3568
cis_total_mse_violations_gt_non_av,21707
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25268
cis_total_ttc_violations_gt_av,207
cis_total_ttc_violations_gt_non_av,1577
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1776
global_total_mse_violations_gt,915560
global_total_mse_violations_sensor,1127487
global_total_ttc_violations_gt,338568
global_total_ttc_violations_sensor,429258
global_true_positives_mse,896721
global_false_positives_mse,230766
global_false_negatives_mse,18839
global_true_positives_ttc,315393
global_false_positives_ttc,113865
global_false_negatives_ttc,23175
global_amota,2438.530760639006
global_total_mse_violations_gt_av,105825
global_total_mse_violations_gt_non_av,809735
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1127487
global_total_ttc_violations_gt_av,36176
global_total_ttc_violations_gt_non_av,302392
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,429258
