Metric,Value
config_name,lag_6steps_notrust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,466.9665319919586
avg_cav_amota,0.994974952079797
avg_cis_amota,0.9906473575155827
avg_global_amota,0.4600238112355731
cav_total_mse_violations_gt,66405
cav_total_mse_violations_sensor,66398
cav_total_ttc_violations_gt,23578
cav_total_ttc_violations_sensor,19882
cav_true_positives_mse,66377
cav_false_positives_mse,21
cav_false_negatives_mse,28
cav_true_positives_ttc,17780
cav_false_positives_ttc,2102
cav_false_negatives_ttc,5798
cav_amota,26923.027228327228
cav_total_mse_violations_gt_av,6305
cav_total_mse_violations_gt_non_av,60100
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,66398
cav_total_ttc_violations_gt_av,2677
cav_total_ttc_violations_gt_non_av,20901
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19882
cis_total_mse_violations_gt,25040
cis_total_mse_violations_sensor,25037
cis_total_ttc_violations_gt,1756
cis_total_ttc_violations_sensor,1768
cis_true_positives_mse,25025
cis_false_positives_mse,12
cis_false_negatives_mse,15
cis_true_positives_ttc,1725
cis_false_positives_ttc,43
cis_false_negatives_ttc,31
cis_amota,4935.405135142633
cis_total_mse_violations_gt_av,2372
cis_total_mse_violations_gt_non_av,22668
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25037
cis_total_ttc_violations_gt_av,173
cis_total_ttc_violations_gt_non_av,1583
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1768
global_total_mse_violations_gt,899151
global_total_mse_violations_sensor,1075583
global_total_ttc_violations_gt,340174
global_total_ttc_violations_sensor,416937
global_true_positives_mse,877192
global_false_positives_mse,198391
global_false_negatives_mse,21959
global_true_positives_ttc,312963
global_false_positives_ttc,103974
global_false_negatives_ttc,27211
global_amota,2243.53612739589
global_total_mse_violations_gt_av,81465
global_total_mse_violations_gt_non_av,817686
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1075583
global_total_ttc_violations_gt_av,30621
global_total_ttc_violations_gt_non_av,309553
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,416937
