Metric,Value
config_name,lag_6steps_notrust
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,401.22062849998474
avg_cav_amota,0.9944027568123834
avg_cis_amota,0.9910971798073422
avg_global_amota,0.4636536828549226
cav_total_mse_violations_gt,60054
cav_total_mse_violations_sensor,60046
cav_total_ttc_violations_gt,17913
cav_total_ttc_violations_sensor,14663
cav_true_positives_mse,60028
cav_false_positives_mse,18
cav_false_negatives_mse,26
cav_true_positives_ttc,12976
cav_false_positives_ttc,1687
cav_false_negatives_ttc,4937
cav_amota,22969.709279609244
cav_total_mse_violations_gt_av,4975
cav_total_mse_violations_gt_non_av,55079
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,60046
cav_total_ttc_violations_gt_av,1337
cav_total_ttc_violations_gt_non_av,16576
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,14663
cis_total_mse_violations_gt,24830
cis_total_mse_violations_sensor,24828
cis_total_ttc_violations_gt,1837
cis_total_ttc_violations_sensor,1839
cis_true_positives_mse,24816
cis_false_positives_mse,12
cis_false_negatives_mse,14
cis_true_positives_ttc,1806
cis_false_positives_ttc,33
cis_false_negatives_ttc,31
cis_amota,4944.58383005883
cis_total_mse_violations_gt_av,2656
cis_total_mse_violations_gt_non_av,22174
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24828
cis_total_ttc_violations_gt_av,166
cis_total_ttc_violations_gt_non_av,1671
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1839
global_total_mse_violations_gt,547899
global_total_mse_violations_sensor,660562
global_total_ttc_violations_gt,205224
global_total_ttc_violations_sensor,260054
global_true_positives_mse,530146
global_false_positives_mse,130416
global_false_negatives_mse,17753
global_true_positives_ttc,188574
global_false_positives_ttc,71480
global_false_negatives_ttc,16650
global_amota,2257.529781820618
global_total_mse_violations_gt_av,45116
global_total_mse_violations_gt_non_av,502783
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,660562
global_total_ttc_violations_gt_av,17972
global_total_ttc_violations_gt_non_av,187252
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,260054
