Metric,Value
config_name,mal_add_5pct
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,429.08184027671814
avg_cav_amota,0.9911522123461854
avg_cis_amota,0.9899814559966095
avg_global_amota,0.3912234283322132
cav_total_mse_violations_gt,75020
cav_total_mse_violations_sensor,75018
cav_total_ttc_violations_gt,24719
cav_total_ttc_violations_sensor,18745
cav_true_positives_mse,74996
cav_false_positives_mse,22
cav_false_negatives_mse,24
cav_true_positives_ttc,16331
cav_false_positives_ttc,2414
cav_false_negatives_ttc,8388
cav_amota,31777.33108003105
cis_total_mse_violations_gt,24751
cis_total_mse_violations_sensor,24763
cis_total_ttc_violations_gt,1778
cis_total_ttc_violations_sensor,1774
cis_true_positives_mse,24740
cis_false_positives_mse,23
cis_false_negatives_mse,11
cis_true_positives_ttc,1741
cis_false_positives_ttc,33
cis_false_negatives_ttc,37
cis_amota,4932.087613775108
global_total_mse_violations_gt,975100
global_total_mse_violations_sensor,1154953
global_total_ttc_violations_gt,366490
global_total_ttc_violations_sensor,459779
global_true_positives_mse,946375
global_false_positives_mse,208578
global_false_negatives_mse,28725
global_true_positives_ttc,336190
global_false_positives_ttc,123589
global_false_negatives_ttc,30300
global_amota,1907.9966599762038
