Metric,Value
config_name,extrinsics_5deg_trust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,369.3620858192444
avg_cav_amota,0.9868943602267911
avg_cis_amota,0.9914094197343948
avg_global_amota,0.480028262270849
cav_total_mse_violations_gt,56138
cav_total_mse_violations_sensor,56122
cav_total_ttc_violations_gt,15971
cav_total_ttc_violations_sensor,12182
cav_true_positives_mse,56099
cav_false_positives_mse,23
cav_false_negatives_mse,39
cav_true_positives_ttc,11024
cav_false_positives_ttc,1158
cav_false_negatives_ttc,4947
cav_amota,18227.93883338883
cav_total_mse_violations_gt_av,5794
cav_total_mse_violations_gt_non_av,50344
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,56122
cav_total_ttc_violations_gt_av,1645
cav_total_ttc_violations_gt_non_av,14326
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,12182
cis_total_mse_violations_gt,24790
cis_total_mse_violations_sensor,24793
cis_total_ttc_violations_gt,1854
cis_total_ttc_violations_sensor,1872
cis_true_positives_mse,24778
cis_false_positives_mse,15
cis_false_negatives_mse,12
cis_true_positives_ttc,1831
cis_false_positives_ttc,41
cis_false_negatives_ttc,23
cis_amota,4942.175957375958
cis_total_mse_violations_gt_av,2914
cis_total_mse_violations_gt_non_av,21876
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24793
cis_total_ttc_violations_gt_av,183
cis_total_ttc_violations_gt_non_av,1671
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1872
global_total_mse_violations_gt,502894
global_total_mse_violations_sensor,621358
global_total_ttc_violations_gt,191311
global_total_ttc_violations_sensor,239584
global_true_positives_mse,490159
global_false_positives_mse,131199
global_false_negatives_mse,12735
global_true_positives_ttc,175372
global_false_positives_ttc,64212
global_false_negatives_ttc,15939
global_amota,2364.619219946202
global_total_mse_violations_gt_av,47472
global_total_mse_violations_gt_non_av,455422
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,621358
global_total_ttc_violations_gt_av,16596
global_total_ttc_violations_gt_non_av,174715
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,239584
