Metric,Value
config_name,mal_convoy_70pct_trust
run_id,3
total_steps,7000
recorded_steps,5000
wall_time_seconds,473.60738468170166
avg_cav_amota,0.9937232746980935
avg_cis_amota,0.9908594246472721
avg_global_amota,0.4510515927116403
cav_total_mse_violations_gt,67096
cav_total_mse_violations_sensor,67085
cav_total_ttc_violations_gt,21364
cav_total_ttc_violations_sensor,17419
cav_true_positives_mse,67060
cav_false_positives_mse,25
cav_false_negatives_mse,36
cav_true_positives_ttc,15037
cav_false_positives_ttc,2382
cav_false_negatives_ttc,6327
cav_amota,26361.491031191024
cav_total_mse_violations_gt_av,4746
cav_total_mse_violations_gt_non_av,62350
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,67085
cav_total_ttc_violations_gt_av,1011
cav_total_ttc_violations_gt_non_av,20353
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17419
cis_total_mse_violations_gt,24521
cis_total_mse_violations_sensor,24515
cis_total_ttc_violations_gt,1783
cis_total_ttc_violations_sensor,1789
cis_true_positives_mse,24504
cis_false_positives_mse,11
cis_false_negatives_mse,17
cis_true_positives_ttc,1753
cis_false_positives_ttc,36
cis_false_negatives_ttc,30
cis_amota,4941.415950715946
cis_total_mse_violations_gt_av,2841
cis_total_mse_violations_gt_non_av,21680
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24515
cis_total_ttc_violations_gt_av,151
cis_total_ttc_violations_gt_non_av,1632
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1789
global_total_mse_violations_gt,724770
global_total_mse_violations_sensor,863768
global_total_ttc_violations_gt,282605
global_total_ttc_violations_sensor,343778
global_true_positives_mse,704488
global_false_positives_mse,159280
global_false_negatives_mse,20282
global_true_positives_ttc,258420
global_false_positives_ttc,85358
global_false_negatives_ttc,24185
global_amota,2227.29276481008
global_total_mse_violations_gt_av,52505
global_total_mse_violations_gt_non_av,672265
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,863768
global_total_ttc_violations_gt_av,17835
global_total_ttc_violations_gt_non_av,264770
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,343778
