Metric,Value
config_name,mal_convoy_50pct_trust
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,444.6003227233887
avg_cav_amota,0.9945284995879549
avg_cis_amota,0.9900001949009761
avg_global_amota,0.42033899088143634
cav_total_mse_violations_gt,59937
cav_total_mse_violations_sensor,59928
cav_total_ttc_violations_gt,22087
cav_total_ttc_violations_sensor,18214
cav_true_positives_mse,59910
cav_false_positives_mse,18
cav_false_negatives_mse,27
cav_true_positives_ttc,15961
cav_false_positives_ttc,2253
cav_false_negatives_ttc,6126
cav_amota,26219.74936313684
cav_total_mse_violations_gt_av,6112
cav_total_mse_violations_gt_non_av,53825
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,59928
cav_total_ttc_violations_gt_av,2476
cav_total_ttc_violations_gt_non_av,19611
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18214
cis_total_mse_violations_gt,24647
cis_total_mse_violations_sensor,24651
cis_total_ttc_violations_gt,1784
cis_total_ttc_violations_sensor,1802
cis_true_positives_mse,24634
cis_false_positives_mse,17
cis_false_negatives_mse,13
cis_true_positives_ttc,1754
cis_false_positives_ttc,48
cis_false_negatives_ttc,30
cis_amota,4939.11097236097
cis_total_mse_violations_gt_av,1888
cis_total_mse_violations_gt_non_av,22759
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24651
cis_total_ttc_violations_gt_av,130
cis_total_ttc_violations_gt_non_av,1654
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1802
global_total_mse_violations_gt,851930
global_total_mse_violations_sensor,1025229
global_total_ttc_violations_gt,333158
global_total_ttc_violations_sensor,421715
global_true_positives_mse,828402
global_false_positives_mse,196827
global_false_negatives_mse,23528
global_true_positives_ttc,307090
global_false_positives_ttc,114625
global_false_negatives_ttc,26068
global_amota,2060.501733300801
global_total_mse_violations_gt_av,82715
global_total_mse_violations_gt_non_av,769215
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1025229
global_total_ttc_violations_gt_av,35726
global_total_ttc_violations_gt_non_av,297432
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,421715
