Metric,Value
config_name,mal_convoy_50pct_trust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,421.51290464401245
avg_cav_amota,0.9952573368069809
avg_cis_amota,0.9904157391963496
avg_global_amota,0.39330214218643583
cav_total_mse_violations_gt,55338
cav_total_mse_violations_sensor,55331
cav_total_ttc_violations_gt,20497
cav_total_ttc_violations_sensor,16243
cav_true_positives_mse,55316
cav_false_positives_mse,15
cav_false_negatives_mse,22
cav_true_positives_ttc,13953
cav_false_positives_ttc,2290
cav_false_negatives_ttc,6544
cav_amota,24238.497180597213
cav_total_mse_violations_gt_av,4250
cav_total_mse_violations_gt_non_av,51088
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,55331
cav_total_ttc_violations_gt_av,1365
cav_total_ttc_violations_gt_non_av,19132
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16243
cis_total_mse_violations_gt,25172
cis_total_mse_violations_sensor,25168
cis_total_ttc_violations_gt,1776
cis_total_ttc_violations_sensor,1787
cis_true_positives_mse,25155
cis_false_positives_mse,13
cis_false_negatives_mse,17
cis_true_positives_ttc,1748
cis_false_positives_ttc,39
cis_false_negatives_ttc,28
cis_amota,4934.251212676214
cis_total_mse_violations_gt_av,1828
cis_total_mse_violations_gt_non_av,23344
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25168
cis_total_ttc_violations_gt_av,52
cis_total_ttc_violations_gt_non_av,1724
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1787
global_total_mse_violations_gt,631217
global_total_mse_violations_sensor,748147
global_total_ttc_violations_gt,243528
global_total_ttc_violations_sensor,298709
global_true_positives_mse,607673
global_false_positives_mse,140474
global_false_negatives_mse,23544
global_true_positives_ttc,219873
global_false_positives_ttc,78836
global_false_negatives_ttc,23655
global_amota,1904.7622746089087
global_total_mse_violations_gt_av,42404
global_total_mse_violations_gt_non_av,588813
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,748147
global_total_ttc_violations_gt_av,14284
global_total_ttc_violations_gt_non_av,229244
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,298709
