Metric,Value
config_name,extrinsics_9deg_notrust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,474.60526633262634
avg_cav_amota,0.9932136774378366
avg_cis_amota,0.9912313600816007
avg_global_amota,0.4522173449086705
cav_total_mse_violations_gt,71867
cav_total_mse_violations_sensor,71864
cav_total_ttc_violations_gt,20698
cav_total_ttc_violations_sensor,17306
cav_true_positives_mse,71827
cav_false_positives_mse,37
cav_false_negatives_mse,40
cav_true_positives_ttc,15224
cav_false_positives_ttc,2082
cav_false_negatives_ttc,5474
cav_amota,24477.751080455484
cav_total_mse_violations_gt_av,8216
cav_total_mse_violations_gt_non_av,63651
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,71864
cav_total_ttc_violations_gt_av,2052
cav_total_ttc_violations_gt_non_av,18646
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17306
cis_total_mse_violations_gt,25024
cis_total_mse_violations_sensor,25014
cis_total_ttc_violations_gt,1875
cis_total_ttc_violations_sensor,1878
cis_true_positives_mse,24999
cis_false_positives_mse,15
cis_false_negatives_mse,25
cis_true_positives_ttc,1848
cis_false_positives_ttc,30
cis_false_negatives_ttc,27
cis_amota,4944.262024087025
cis_total_mse_violations_gt_av,2578
cis_total_mse_violations_gt_non_av,22446
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25014
cis_total_ttc_violations_gt_av,157
cis_total_ttc_violations_gt_non_av,1718
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1878
global_total_mse_violations_gt,717113
global_total_mse_violations_sensor,861897
global_total_ttc_violations_gt,258913
global_total_ttc_violations_sensor,316779
global_true_positives_mse,699532
global_false_positives_mse,162365
global_false_negatives_mse,17581
global_true_positives_ttc,236356
global_false_positives_ttc,80423
global_false_negatives_ttc,22557
global_amota,2186.018645288513
global_total_mse_violations_gt_av,83441
global_total_mse_violations_gt_non_av,633672
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,861897
global_total_ttc_violations_gt_av,29573
global_total_ttc_violations_gt_non_av,229340
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,316779
