Metric,Value
config_name,extrinsics_2pct
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,330.7601571083069
avg_cav_amota,0.9896600165666859
avg_cis_amota,0.9906637658593129
avg_global_amota,0.48049894202903737
cav_total_mse_violations_gt,62531
cav_total_mse_violations_sensor,62529
cav_total_ttc_violations_gt,18955
cav_total_ttc_violations_sensor,15954
cav_true_positives_mse,62494
cav_false_positives_mse,35
cav_false_negatives_mse,37
cav_true_positives_ttc,14148
cav_false_positives_ttc,1806
cav_false_negatives_ttc,4807
cav_amota,22792.859841547343
cis_total_mse_violations_gt,24775
cis_total_mse_violations_sensor,24780
cis_total_ttc_violations_gt,1750
cis_total_ttc_violations_sensor,1741
cis_true_positives_mse,24766
cis_false_positives_mse,14
cis_false_negatives_mse,9
cis_true_positives_ttc,1709
cis_false_positives_ttc,32
cis_false_negatives_ttc,41
cis_amota,4939.449536574534
global_total_mse_violations_gt,630343
global_total_mse_violations_sensor,765516
global_total_ttc_violations_gt,234537
global_total_ttc_violations_sensor,290777
global_true_positives_mse,613458
global_false_positives_mse,152058
global_false_negatives_mse,16885
global_true_positives_ttc,214101
global_false_positives_ttc,76676
global_false_negatives_ttc,20436
global_amota,2382.7942535219963
