Metric,Value
config_name,localization_50pct_notrust
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,571.3308231830597
avg_cav_amota,0.9733772531686575
avg_cis_amota,0.9920286745983551
avg_global_amota,0.4789764125550578
cav_total_mse_violations_gt,82417
cav_total_mse_violations_sensor,82350
cav_total_ttc_violations_gt,22996
cav_total_ttc_violations_sensor,19494
cav_true_positives_mse,82269
cav_false_positives_mse,81
cav_false_negatives_mse,148
cav_true_positives_ttc,17283
cav_false_positives_ttc,2211
cav_false_negatives_ttc,5713
cav_amota,27577.724336774405
cav_total_mse_violations_gt_av,14989
cav_total_mse_violations_gt_non_av,67428
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,82350
cav_total_ttc_violations_gt_av,4159
cav_total_ttc_violations_gt_non_av,18837
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19494
cis_total_mse_violations_gt,24969
cis_total_mse_violations_sensor,24967
cis_total_ttc_violations_gt,1855
cis_total_ttc_violations_sensor,1860
cis_true_positives_mse,24954
cis_false_positives_mse,13
cis_false_negatives_mse,15
cis_true_positives_ttc,1830
cis_false_positives_ttc,30
cis_false_negatives_ttc,25
cis_amota,4947.247000221997
cis_total_mse_violations_gt_av,3679
cis_total_mse_violations_gt_non_av,21290
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24967
cis_total_ttc_violations_gt_av,233
cis_total_ttc_violations_gt_non_av,1622
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1860
global_total_mse_violations_gt,967205
global_total_mse_violations_sensor,1245377
global_total_ttc_violations_gt,367857
global_total_ttc_violations_sensor,478472
global_true_positives_mse,952107
global_false_positives_mse,293270
global_false_negatives_mse,15098
global_true_positives_ttc,343474
global_false_positives_ttc,134998
global_false_negatives_ttc,24383
global_amota,2358.0008790085494
global_total_mse_violations_gt_av,176820
global_total_mse_violations_gt_non_av,790385
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1245377
global_total_ttc_violations_gt_av,72982
global_total_ttc_violations_gt_non_av,294875
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,478472
