Metric,Value
config_name,high_miss_60pct_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,450.27314376831055
avg_cav_amota,0.994447013536751
avg_cis_amota,0.9912637830240643
avg_global_amota,0.47197179994367033
cav_total_mse_violations_gt,64145
cav_total_mse_violations_sensor,64126
cav_total_ttc_violations_gt,20833
cav_total_ttc_violations_sensor,17755
cav_true_positives_mse,64108
cav_false_positives_mse,18
cav_false_negatives_mse,37
cav_true_positives_ttc,15398
cav_false_positives_ttc,2357
cav_false_negatives_ttc,5435
cav_amota,26356.823646778048
cav_total_mse_violations_gt_av,8033
cav_total_mse_violations_gt_non_av,56112
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,64126
cav_total_ttc_violations_gt_av,3050
cav_total_ttc_violations_gt_non_av,17783
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17755
cis_total_mse_violations_gt,26152
cis_total_mse_violations_sensor,26132
cis_total_ttc_violations_gt,1943
cis_total_ttc_violations_sensor,1951
cis_true_positives_mse,26126
cis_false_positives_mse,6
cis_false_negatives_mse,26
cis_true_positives_ttc,1907
cis_false_positives_ttc,44
cis_false_negatives_ttc,36
cis_amota,4941.44995837496
cis_total_mse_violations_gt_av,3085
cis_total_mse_violations_gt_non_av,23067
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,26132
cis_total_ttc_violations_gt_av,149
cis_total_ttc_violations_gt_non_av,1794
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1951
global_total_mse_violations_gt,745507
global_total_mse_violations_sensor,910497
global_total_ttc_violations_gt,293601
global_total_ttc_violations_sensor,372108
global_true_positives_mse,728762
global_false_positives_mse,181735
global_false_negatives_mse,16745
global_true_positives_ttc,272206
global_false_positives_ttc,99902
global_false_negatives_ttc,21395
global_amota,2352.7794227191966
global_total_mse_violations_gt_av,89682
global_total_mse_violations_gt_non_av,655825
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,910497
global_total_ttc_violations_gt_av,42210
global_total_ttc_violations_gt_non_av,251391
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,372108
