Metric,Value
config_name,mal_remove_50pct_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,447.6793694496155
avg_cav_amota,0.9910117314550906
avg_cis_amota,0.9899622596287251
avg_global_amota,0.46867407151323104
cav_total_mse_violations_gt,72359
cav_total_mse_violations_sensor,72349
cav_total_ttc_violations_gt,22604
cav_total_ttc_violations_sensor,21132
cav_true_positives_mse,72321
cav_false_positives_mse,28
cav_false_negatives_mse,38
cav_true_positives_ttc,19135
cav_false_positives_ttc,1997
cav_false_negatives_ttc,3469
cav_amota,29683.77439227433
cav_total_mse_violations_gt_av,9264
cav_total_mse_violations_gt_non_av,63095
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,72349
cav_total_ttc_violations_gt_av,2192
cav_total_ttc_violations_gt_non_av,20412
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,21132
cis_total_mse_violations_gt,24629
cis_total_mse_violations_sensor,24631
cis_total_ttc_violations_gt,1901
cis_total_ttc_violations_sensor,1903
cis_true_positives_mse,24620
cis_false_positives_mse,11
cis_false_negatives_mse,9
cis_true_positives_ttc,1868
cis_false_positives_ttc,35
cis_false_negatives_ttc,33
cis_amota,4941.891600066596
cis_total_mse_violations_gt_av,2903
cis_total_mse_violations_gt_non_av,21726
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24631
cis_total_ttc_violations_gt_av,155
cis_total_ttc_violations_gt_non_av,1746
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1903
global_total_mse_violations_gt,1036637
global_total_mse_violations_sensor,1245319
global_total_ttc_violations_gt,400726
global_total_ttc_violations_sensor,503405
global_true_positives_mse,1013145
global_false_positives_mse,232174
global_false_negatives_mse,23492
global_true_positives_ttc,372446
global_false_positives_ttc,130959
global_false_negatives_ttc,28280
global_amota,2334.465550207404
global_total_mse_violations_gt_av,134586
global_total_mse_violations_gt_non_av,902051
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1245319
global_total_ttc_violations_gt_av,49330
global_total_ttc_violations_gt_non_av,351396
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,503405
