Metric,Value
config_name,high_miss_50pct_trust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,433.4339325428009
avg_cav_amota,0.9948522586712665
avg_cis_amota,0.9905266122043024
avg_global_amota,0.4667923966719833
cav_total_mse_violations_gt,67002
cav_total_mse_violations_sensor,67001
cav_total_ttc_violations_gt,21195
cav_total_ttc_violations_sensor,18256
cav_true_positives_mse,66978
cav_false_positives_mse,23
cav_false_negatives_mse,24
cav_true_positives_ttc,16118
cav_false_positives_ttc,2138
cav_false_negatives_ttc,5077
cav_amota,25625.40447885448
cav_total_mse_violations_gt_av,4563
cav_total_mse_violations_gt_non_av,62439
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,67001
cav_total_ttc_violations_gt_av,1415
cav_total_ttc_violations_gt_non_av,19780
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18256
cis_total_mse_violations_gt,25535
cis_total_mse_violations_sensor,25518
cis_total_ttc_violations_gt,1849
cis_total_ttc_violations_sensor,1851
cis_true_positives_mse,25508
cis_false_positives_mse,10
cis_false_negatives_mse,27
cis_true_positives_ttc,1812
cis_false_positives_ttc,39
cis_false_negatives_ttc,37
cis_amota,4941.737268287265
cis_total_mse_violations_gt_av,2393
cis_total_mse_violations_gt_non_av,23142
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25518
cis_total_ttc_violations_gt_av,187
cis_total_ttc_violations_gt_non_av,1662
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1851
global_total_mse_violations_gt,783393
global_total_mse_violations_sensor,933731
global_total_ttc_violations_gt,296790
global_total_ttc_violations_sensor,355221
global_true_positives_mse,762740
global_false_positives_mse,170991
global_false_negatives_mse,20653
global_true_positives_ttc,268324
global_false_positives_ttc,86897
global_false_negatives_ttc,28466
global_amota,2309.6887787329733
global_total_mse_violations_gt_av,62949
global_total_mse_violations_gt_non_av,720444
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,933731
global_total_ttc_violations_gt_av,26502
global_total_ttc_violations_gt_non_av,270288
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,355221
