Metric,Value
config_name,high_miss_90pct_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,452.13973474502563
avg_cav_amota,0.9942619170036742
avg_cis_amota,0.9904348266178483
avg_global_amota,0.5036841888534378
cav_total_mse_violations_gt,70412
cav_total_mse_violations_sensor,70413
cav_total_ttc_violations_gt,19541
cav_total_ttc_violations_sensor,17233
cav_true_positives_mse,70384
cav_false_positives_mse,29
cav_false_negatives_mse,28
cav_true_positives_ttc,15365
cav_false_positives_ttc,1868
cav_false_negatives_ttc,4176
cav_amota,25508.783742646265
cav_total_mse_violations_gt_av,7677
cav_total_mse_violations_gt_non_av,62735
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,70413
cav_total_ttc_violations_gt_av,2053
cav_total_ttc_violations_gt_non_av,17488
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17233
cis_total_mse_violations_gt,25145
cis_total_mse_violations_sensor,25136
cis_total_ttc_violations_gt,1828
cis_total_ttc_violations_sensor,1840
cis_true_positives_mse,25124
cis_false_positives_mse,12
cis_false_negatives_mse,21
cis_true_positives_ttc,1800
cis_false_positives_ttc,40
cis_false_negatives_ttc,28
cis_amota,4935.336741036738
cis_total_mse_violations_gt_av,2765
cis_total_mse_violations_gt_non_av,22380
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25136
cis_total_ttc_violations_gt_av,119
cis_total_ttc_violations_gt_non_av,1709
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1840
global_total_mse_violations_gt,796336
global_total_mse_violations_sensor,954079
global_total_ttc_violations_gt,295042
global_total_ttc_violations_sensor,361380
global_true_positives_mse,779114
global_false_positives_mse,174965
global_false_negatives_mse,17222
global_true_positives_ttc,272714
global_false_positives_ttc,88666
global_false_negatives_ttc,22328
global_amota,2484.674103614009
global_total_mse_violations_gt_av,87048
global_total_mse_violations_gt_non_av,709288
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,954079
global_total_ttc_violations_gt_av,33301
global_total_ttc_violations_gt_non_av,261741
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,361380
