Metric,Value
config_name,high_miss_50pct_trust
run_id,2
total_steps,3500
recorded_steps,2500
wall_time_seconds,120.81253981590271
avg_cav_amota,0.9963112696591777
avg_cis_amota,0.9907124709863054
avg_global_amota,0.3795279275561075
cav_total_mse_violations_gt,15966
cav_total_mse_violations_sensor,15964
cav_total_ttc_violations_gt,6766
cav_total_ttc_violations_sensor,5836
cav_true_positives_mse,15960
cav_false_positives_mse,4
cav_false_negatives_mse,6
cav_true_positives_ttc,5108
cav_false_positives_ttc,728
cav_false_negatives_ttc,1658
cav_amota,9000.676010101011
cav_total_mse_violations_gt_av,663
cav_total_mse_violations_gt_non_av,15303
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,15964
cav_total_ttc_violations_gt_av,341
cav_total_ttc_violations_gt_non_av,6425
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,5836
cis_total_mse_violations_gt,8749
cis_total_mse_violations_sensor,8751
cis_total_ttc_violations_gt,657
cis_total_ttc_violations_sensor,662
cis_true_positives_mse,8745
cis_false_positives_mse,6
cis_false_negatives_mse,4
cis_true_positives_ttc,645
cis_false_positives_ttc,17
cis_false_negatives_ttc,12
cis_amota,2442.106240981243
cis_total_mse_violations_gt_av,450
cis_total_mse_violations_gt_non_av,8299
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,8751
cis_total_ttc_violations_gt_av,53
cis_total_ttc_violations_gt_non_av,604
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,662
global_total_mse_violations_gt,258118
global_total_mse_violations_sensor,307162
global_total_ttc_violations_gt,102476
global_total_ttc_violations_sensor,123949
global_true_positives_mse,244352
global_false_positives_mse,62810
global_false_negatives_mse,13766
global_true_positives_ttc,90267
global_false_positives_ttc,33682
global_false_negatives_ttc,12209
global_amota,879.7457360750572
global_total_mse_violations_gt_av,16078
global_total_mse_violations_gt_non_av,242040
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,307162
global_total_ttc_violations_gt_av,4959
global_total_ttc_violations_gt_non_av,97517
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,123949
