Metric,Value
config_name,mal_add_40pct_notrust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,854.9805016517639
avg_cav_amota,0.9947470963438791
avg_cis_amota,0.9909401061694925
avg_global_amota,0.4039294784738504
cav_total_mse_violations_gt,112467
cav_total_mse_violations_sensor,112456
cav_total_ttc_violations_gt,38686
cav_total_ttc_violations_sensor,31003
cav_true_positives_mse,112419
cav_false_positives_mse,37
cav_false_negatives_mse,48
cav_true_positives_ttc,26774
cav_false_positives_ttc,4229
cav_false_negatives_ttc,11912
cav_amota,47018.711002886135
cav_total_mse_violations_gt_av,22988
cav_total_mse_violations_gt_non_av,89479
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,112456
cav_total_ttc_violations_gt_av,8733
cav_total_ttc_violations_gt_non_av,29953
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,31003
cis_total_mse_violations_gt,24934
cis_total_mse_violations_sensor,24930
cis_total_ttc_violations_gt,1838
cis_total_ttc_violations_sensor,1845
cis_true_positives_mse,24919
cis_false_positives_mse,11
cis_false_negatives_mse,15
cis_true_positives_ttc,1806
cis_false_positives_ttc,39
cis_false_negatives_ttc,32
cis_amota,4943.800189679598
cis_total_mse_violations_gt_av,4000
cis_total_mse_violations_gt_non_av,20934
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24930
cis_total_ttc_violations_gt_av,287
cis_total_ttc_violations_gt_non_av,1551
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1845
global_total_mse_violations_gt,1720625
global_total_mse_violations_sensor,2058633
global_total_ttc_violations_gt,658494
global_total_ttc_violations_sensor,832379
global_true_positives_mse,1687319
global_false_positives_mse,371314
global_false_negatives_mse,33306
global_true_positives_ttc,617771
global_false_positives_ttc,214608
global_false_negatives_ttc,40723
global_amota,1996.2194826177688
global_total_mse_violations_gt_av,330192
global_total_mse_violations_gt_non_av,1390433
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2058633
global_total_ttc_violations_gt_av,131197
global_total_ttc_violations_gt_non_av,527297
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,832379
